val_loss,fim_norm,sam_sharpness,fisher_trace,grad_norm,weight_norm,final_acc
1.7102225720882416,0.1145793560812248,0.14661169052124023,191.74683925628662,2.3188023567199707,12.676560401916504,0.5195
1.7416867464780807,0.15046636245131623,0.305051326751709,435.76925481796263,4.8339738845825195,13.141461372375488,0.614
1.649911642074585,0.1499229227270555,0.21937346458435059,378.752877407074,3.0846407413482666,10.25672721862793,0.534
1.7026595324277878,0.13559780785898526,0.32839810848236084,487.6844634819031,4.934114933013916,11.446809768676758,0.603
1.7434625923633575,0.12733091505850022,0.1736234426498413,160.76119095802306,2.8911707401275635,12.921761512756348,0.5555
1.5884733349084854,0.13470216099635798,0.33841538429260254,432.1450582885742,3.522892475128174,12.376222610473633,0.569
1.8963315039873123,0.14023432293848365,0.10502803325653076,207.39086166381836,1.4834868907928467,9.186417579650879,0.421
1.942630872130394,0.1374795903053215,0.06379580497741699,169.9559656906128,1.0228477716445923,9.174534797668457,0.3845
1.6155705004930496,0.1645529808143469,0.1831415891647339,364.9006035423279,3.086618661880493,12.067699432373047,0.603
1.9754112362861633,0.1341294778861352,0.07563519477844238,170.22550926208496,1.2118207216262817,9.127523422241211,0.3825
1.6985778212547302,0.161537223143701,0.23265719413757324,308.4927849960327,3.6386353969573975,12.588761329650879,0.544
1.7694333642721176,0.1350098893958931,0.10110390186309814,301.4491980743408,1.4774525165557861,9.684211730957031,0.4505
1.87734355032444,0.13630864031465326,0.09603488445281982,218.48415672302247,1.3621108531951904,9.026937484741211,0.4225
1.9735800474882126,0.13685035917409255,0.08508634567260742,166.40706050872802,1.34626305103302,9.122096061706543,0.385
1.569987565279007,0.15986478921725833,0.2659066915512085,335.42915357112884,3.979466438293457,12.4918212890625,0.6345
1.8719428330659866,0.14029047064763175,0.11140632629394531,248.38435836791993,1.7238833904266357,9.33430290222168,0.4345
1.6231652200222015,0.15048099974557047,0.26640892028808594,363.2577226257324,3.3146512508392334,11.63210678100586,0.5955
1.8300983309745789,0.13390044846379542,0.08996522426605225,260.67031341552735,1.3355904817581177,9.390791893005371,0.4345
1.7905514687299728,0.13808843619399574,0.12297368049621582,292.9818154907227,1.6887465715408325,9.296001434326172,0.433
1.5198588520288467,0.15534438480465726,0.18647992610931396,320.1357313156128,2.6146798133850098,12.055442810058594,0.607
1.7319121807813644,0.13955225219124626,0.18953824043273926,394.25811546325684,2.490527629852295,10.029903411865234,0.4955
1.9384019672870636,0.13930529439181474,0.07298493385314941,159.48937450408937,1.1420009136199951,9.106228828430176,0.408
1.7786305099725723,0.13804198986732294,0.1386570930480957,314.53112327575684,2.0526013374328613,9.30241870880127,0.441
1.6554682701826096,0.14288415449074976,0.12848222255706787,402.3182734680176,1.7849409580230713,10.503886222839355,0.516
1.650283321738243,0.12198112924359455,0.19464361667633057,231.3768811225891,3.003075361251831,9.188457489013672,0.4655
1.7250744104385376,0.13524213846382255,0.16981112957000732,328.4170485687256,2.1355042457580566,9.13735580444336,0.485
1.652565062046051,0.1368419414945979,0.14476120471954346,187.2408225250244,2.220276117324829,9.900335311889648,0.567
1.8748808652162552,0.14273121086785545,0.08969688415527344,192.50979934692384,1.4447319507598877,8.820908546447754,0.4305
1.7873625010252,0.10911798728810401,0.35875046253204346,559.3179115486145,6.257774829864502,15.65041446685791,0.6225
1.6255545914173126,0.14349298520674253,0.22792422771453857,386.84988548278807,3.5927188396453857,10.799107551574707,0.587
