suite,task,arch,run_id,seed,lr,wd,dropout,optimizer,epochs,batch_size,n_train,n_test,metric_n,device,val_loss_ep6,val_acc_ep6,val_loss_ep12,val_acc_ep12,train_loss,train_acc,val_loss,final_acc,confidence_mean,entropy_mean,margin_mean,brier,ece,logit_norm_mean,metric_batch_acc,metric_batch_loss,feature_erank,feature_erank_norm,feature_norm_mean,feature_cosine_mean,weight_l2,weight_l1,weight_linf,weight_rms,distance_from_init_l2,relative_distance_from_init,update_to_weight_ratio,grad_norm,grad_l1,grad_linf,grad_mean_abs,fisher_trace,fisher_spectral,fisher_stable_rank,fisher_entropy,fim_erank,fim_norm,fisher_condition,grad_noise_scale,per_sample_grad_norm_mean,per_sample_grad_norm_std,sam_sharpness,asam_sharpness,hessian_error,random_metric,elapsed_s
text,char_lm,char_transformer,10,3502830,0.0014586611837324084,0.002660561409665118,0.2,adamw,12,64,80000,12000,12,cuda,0.025464549912346732,0.9935842013888889,0.024978821443186867,0.993828125,0.016359888017177582,0.9950968424479166,0.024978821443186867,0.993828125,0.9956069588661194,0.015177589841187,0.9945505857467651,0.004177947528660297,0.0016674228245392442,41.14784622192383,0.9965277910232544,0.01115205604583025,3.4362873494358492,0.2863572791196541,4.3239898681640625,0.9945505857467651,186.87966918945312,89391.1328125,3.9975438117980957,0.23656612634658813,120.13214874267578,0.7911471128463745,0.642831563949585,0.01681447960436344,4.196753025054932,0.0031787529587745667,6.724865215801401e-06,0.0028598925564438105,0.0009662819793447852,2.9596873527780723,1.7545000314712524,5.780556329643699,0.48171302747030825,935017.375,9.11539363861084,0.042399581521749496,0.03259092569351196,0.0008612293750047684,0.0019072908908128738,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.4738503396511078,236.3541979789734
text,char_lm,char_transformer,11,4819458,0.00039217351364954217,0.0006121450047058501,0.2,adamw,12,64,80000,12000,12,cuda,0.02543838006920285,0.9935512152777778,0.024410649564531116,0.9938619791666666,0.016845043127735455,0.9950154622395834,0.024410649564531116,0.9938619791666666,0.9956339001655579,0.014997810125350952,0.9943922758102417,0.004081090912222862,0.002025559777393937,31.449846267700195,0.9965277910232544,0.010162845253944397,3.956064443482528,0.32967203695687736,3.8638134002685547,0.9904091954231262,156.64051818847656,53016.609375,3.7575302124023438,0.19829094409942627,49.708984375,0.3318278193473816,0.3173443675041199,0.03674612194299698,11.239128112792969,0.006571828853338957,1.8009548512054607e-05,0.013097790069878101,0.003440866945311427,3.8065377924359423,1.8426955938339233,6.313532799291859,0.5261277332743216,11913064.0,8.700074195861816,0.0944957435131073,0.06456272304058075,0.0019188104197382927,0.0027306461706757545,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.3525794446468353,234.4443061351776
text,char_lm,char_transformer,12,7611861,5.424373868962912e-05,5.3549253242026045e-06,0.05,adamw,12,64,80000,12000,12,cuda,0.04634862470626831,0.9874314236111111,0.033214754501978555,0.9913446180555555,0.01978790496165554,0.994140625,0.033214754501978555,0.9913446180555555,0.9943452477455139,0.020617876201868057,0.9929866790771484,0.0054869153536856174,0.002777990186586976,24.15410804748535,0.9956597089767456,0.014760302379727364,7.054708764622994,0.5878923970519162,3.6253371238708496,0.9884172081947327,153.5419921875,45748.21875,5.008533954620361,0.19437022507190704,26.84506607055664,0.17759166657924652,0.174838587641716,0.07365705072879791,34.59306716918945,0.005926473531872034,5.543183578993194e-05,0.04860527440905571,0.01087849773466587,4.46801346933227,2.133692741394043,8.445998037543937,0.7038331697953281,43.75150680541992,7.958903789520264,0.20557783544063568,0.079643115401268,0.003994576632976532,0.005149060860276222,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.39426273107528687,230.13323092460632
text,char_lm,char_transformer,13,9216275,4.136930092205e-05,0.0013591124050063746,0.0,adamw,12,64,80000,12000,12,cuda,0.07882611319753859,0.9800460069444444,0.05719008130497403,0.9849678819444444,0.019167508309086163,0.9942830403645834,0.05719008130497403,0.9849678819444444,0.9948539733886719,0.020456353202462196,0.9936502575874329,0.004330032505095005,0.0025271575432270765,21.90149688720703,0.9965277910232544,0.012235576286911964,7.193439402237319,0.5994532835197766,3.879744291305542,0.9834347367286682,152.712158203125,45088.91796875,4.148726463317871,0.19331979751586914,23.632457733154297,0.15613336861133575,0.15475164353847504,0.09264469891786575,44.810638427734375,0.004996107425540686,7.180443935794756e-05,0.08434729278087616,0.020175889134407043,4.180598545858063,2.01930570602417,7.5330953088042945,0.6277579424003579,29.52061653137207,8.8272066116333,0.2608508765697479,0.12768754363059998,0.006224056705832481,0.0067685749381780624,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-1.4112625122070312,214.72220993041992
text,char_lm,char_transformer,14,2002376,0.0004247699212558331,6.3094217965207e-06,0.2,adamw,12,64,80000,12000,12,cuda,0.024995972335338592,0.9935616319444445,0.024532742434077794,0.9938619791666666,0.017411895096302032,0.99468994140625,0.024532742434077794,0.9938619791666666,0.9962230324745178,0.012877271510660648,0.9951022267341614,0.0038034128956496716,0.0017814800376072526,32.23133850097656,0.9956597089767456,0.009641526266932487,4.276770532715676,0.356397544392973,3.714083671569824,0.9918558597564697,159.38662719726562,54094.8203125,4.027630805969238,0.20176683366298676,51.790443420410156,0.3423939645290375,0.3249359428882599,0.03379565849900246,9.8280029296875,0.008327607996761799,1.5748364603496157e-05,0.011153006926178932,0.003088717581704259,3.610885951060039,1.6559720039367676,5.238168123299807,0.4365140102749839,453526.28125,8.764951705932617,0.08099164813756943,0.06777434796094894,0.0017515234649181366,0.002431579865515232,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-1.8558156490325928,230.00003862380981
text,char_lm,char_transformer,15,4716378,5.315842037604095e-05,1.4849343742316359e-05,0.05,adamw,12,64,80000,12000,12,cuda,0.034732701420783996,0.9914053819444445,0.026420188347498576,0.9931918402777777,0.018845724097142618,0.9945271809895834,0.026420188347498576,0.9931918402777777,0.9944892525672913,0.02045927196741104,0.9931522011756897,0.005149683449417353,0.0031680595129728317,23.361194610595703,0.9956597089767456,0.013363180682063103,7.591834465585525,0.6326528721321271,3.7533318996429443,0.9891772866249084,154.2735137939453,45867.4296875,4.225358963012695,0.19529591500759125,26.334190368652344,0.17323918640613556,0.17069806158542633,0.06815872341394424,32.067203521728516,0.004624711349606514,5.1384398830123246e-05,0.04755299910902977,0.010621274821460247,4.477146096292693,2.0788257122039795,7.995073655725644,0.666256137977137,121.7647705078125,9.236115455627441,0.19877158105373383,0.08968193829059601,0.003717486746609211,0.0046723755076527596,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.09971034526824951,230.08203840255737
text,char_lm,char_transformer,16,1013649,8.937133228922769e-05,0.0005866029231497964,0.0,adamw,12,64,80000,12000,12,cuda,0.03989239683416155,0.9898203125,0.03460314579804739,0.9912126736111111,0.01587856576467554,0.9949747721354166,0.03460314579804739,0.9912126736111111,0.9960982203483582,0.014947053976356983,0.9951462149620056,0.0030792427714914083,0.002073366427794099,24.353759765625,0.9973958134651184,0.008495436981320381,7.557645312353041,0.6298037760294201,3.7142252922058105,0.9734328389167786,154.16017150878906,46275.875,4.314697742462158,0.1951526254415512,27.005056381225586,0.17741604149341583,0.17517530918121338,0.06412684917449951,30.156347274780273,0.004960163962095976,4.832244667341001e-05,0.038955025374889374,0.01199175976216793,3.248482803544624,1.802223563194275,6.063114781311712,0.5052595651093094,13102.7587890625,8.472909927368164,0.1639893501996994,0.10982945561408997,0.0035353275015950203,0.003923031501471996,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.6467875242233276,214.83744621276855
text,char_lm,char_transformer,17,7495129,0.00040846889754503725,1.2618987896284399e-06,0.1,adamw,12,64,80000,12000,12,cuda,0.02567183004485236,0.9935286458333333,0.024579417877727085,0.9939244791666667,0.015796237159520388,0.9949137369791666,0.024579417877727085,0.9939244791666667,0.9961901903152466,0.013153214007616043,0.9952707290649414,0.004358844831585884,0.0020038143265992403,29.682485580444336,0.9956597089767456,0.010129483416676521,4.8473878470070275,0.40394898725058564,3.6792960166931152,0.9908635020256042,159.64625549316406,54161.0703125,4.331810474395752,0.2020956128835678,49.08870315551758,0.3234420716762543,0.3074842095375061,0.04308526962995529,14.955260276794434,0.0096596609801054,2.396426680206787e-05,0.019545940682291985,0.008156216703355312,2.3964469546100595,1.568792700767517,4.800848828058798,0.4000707356715665,38165580.0,9.529284477233887,0.10159026831388474,0.0960487499833107,0.0022958070039749146,0.0033970242366194725,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.49532777070999146,229.8965539932251
text,char_lm,char_transformer,18,9633442,0.0007814364904727317,9.038454647534376e-06,0.2,adamw,12,64,80000,12000,12,cuda,0.025283238410949708,0.9935373263888889,0.024588031265470718,0.9938368055555555,0.015430947610487541,0.99566650390625,0.024588031265470718,0.9938368055555555,0.9961298108100891,0.013561245985329151,0.9951536655426025,0.0037120601627975702,0.0017432330641895533,35.5615234375,0.9965277910232544,0.009990478865802288,3.8571863072996107,0.32143219227496755,4.091773986816406,0.9930168390274048,167.42279052734375,65666.1015625,4.397356986999512,0.2119377702474594,74.51627349853516,0.4950219988822937,0.44507843255996704,0.025310957804322243,7.170845031738281,0.00542328180745244,1.1490542419778649e-05,0.006048868875950575,0.0016824114136397839,3.595356536050179,1.7171380519866943,5.568568210030341,0.46404735083586174,48264.91015625,8.441845893859863,0.06039314344525337,0.049005474895238876,0.0012981714680790901,0.0021035009995102882,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.48811641335487366,229.85382437705994
text,char_lm,char_transformer,19,1570091,0.00022345137277036598,0.00020322628072910612,0.0,adamw,12,64,80000,12000,12,cuda,0.04221976262993283,0.9876371527777777,0.03975907846954134,0.9889800347222222,0.0135222637715439,0.9959920247395834,0.03975907846954134,0.9889800347222222,0.9966045022010803,0.012300070375204086,0.9957243800163269,0.003409335156902671,0.002097749849781394,26.75206184387207,0.9973958134651184,0.008652000688016415,8.32174482678235,0.6934787355651958,4.039622783660889,0.9753233194351196,156.83091735839844,49186.59375,4.182898044586182,0.19853290915489197,34.456398010253906,0.2253684550523758,0.21970412135124207,0.05977620556950569,27.038909912109375,0.004899525549262762,4.3327072489773855e-05,0.037192776799201965,0.013919157907366753,2.6720565312967337,1.675359845161438,5.340717159907499,0.44505976332562497,5936.73291015625,9.408834457397461,0.14449675381183624,0.12772418558597565,0.0033018700778484344,0.0040687937289476395,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.046169016510248184,214.90726375579834
text,char_lm,char_transformer,20,7538308,0.00018565155054533166,9.885839781925182e-05,0.1,adamw,12,64,80000,12000,12,cuda,0.026625350064701504,0.9931380208333334,0.025717243035634357,0.9935512152777778,0.015834426041692495,0.9950968424479166,0.025717243035634357,0.9935512152777778,0.9956868290901184,0.015132901258766651,0.9946866631507874,0.0038221399299800396,0.0016243532299995422,27.08942222595215,0.9965277910232544,0.009989137761294842,5.9881648140367645,0.4990137345030637,3.4611339569091797,0.9867003560066223,156.59706115722656,48229.5390625,4.52107048034668,0.19823682308197021,35.663597106933594,0.23439285159111023,0.22774116694927216,0.045467909425497055,17.975746154785156,0.006831193342804909,2.8804286557715386e-05,0.021177487447857857,0.00489104725420475,4.329847237791882,1.849646806716919,6.357573204884089,0.5297977670736741,5586852.5,9.243877410888672,0.11794690042734146,0.0852409303188324,0.0024632420390844345,0.0034608589485287666,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.44369369745254517,229.90238618850708
text,char_lm,char_transformer,21,4606963,3.2121548181916824e-05,5.437485702167861e-06,0.2,adamw,12,64,80000,12000,12,cuda,0.07319326355722215,0.9824375,0.030641183541880713,0.9918619791666666,0.0230542435310781,0.9931844075520834,0.030641183541880713,0.9918619791666666,0.9929980039596558,0.02525227516889572,0.9913510084152222,0.006730872672051191,0.002974948612973094,26.29084014892578,0.9947916865348816,0.018442120403051376,6.061637919365466,0.5051364932804555,3.2650270462036133,0.9891572594642639,152.80906677246094,44925.28125,4.4166340827941895,0.1934429407119751,27.245223999023438,0.18140503764152527,0.17829586565494537,0.0578886941075325,24.056682586669922,0.005404648836702108,3.854836177197285e-05,0.038359254598617554,0.008495411835610867,4.515290763575327,2.1321558952331543,8.433027063826211,0.7027522553188509,38.17108154296875,10.446767807006836,0.18708176910877228,0.05796274542808533,0.0030296072363853455,0.003836803138256073,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.6271212697029114,229.86994743347168
text,char_lm,char_transformer,22,1355446,0.001925122452621089,0.00011681136509611304,0.05,adamw,12,64,80000,12000,12,cuda,0.027375474870204926,0.9934157986111111,0.02555924727519353,0.9940017361111111,0.013159571215510368,0.9959716796875,0.02555924727519353,0.9940017361111111,0.9960669279098511,0.013575355522334576,0.9950297474861145,0.004106274340301752,0.0019478974863886833,43.4136848449707,0.9956597089767456,0.010074405930936337,5.339589693674691,0.44496580780622425,3.961080312728882,0.9907264113426208,217.34286499023438,110191.1796875,4.767871856689453,0.27512887120246887,152.0753173828125,1.010319471359253,0.6997023820877075,0.013798009604215622,3.5139899253845215,0.0015408077742904425,5.630807663692394e-06,0.0021843048743903637,0.0005574914976023138,3.9180953967309486,1.8482232093811035,6.348529979502537,0.5290441649585448,41951900.0,10.47309398651123,0.036998625844717026,0.028555331751704216,0.0007046163082122803,0.0017741816118359566,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.1317986100912094,229.75453901290894
text,char_lm,char_transformer,23,7644279,0.0009556036259734084,1.4644218244055365e-05,0.2,adamw,12,64,80000,12000,12,cuda,0.02541195919116338,0.9935928819444444,0.024448435061507755,0.9938619791666666,0.016130561164269846,0.9948527018229166,0.024448435061507755,0.9938619791666666,0.9957910180091858,0.014297517016530037,0.9945099949836731,0.004278042819350958,0.0021615137811750174,38.471614837646484,0.9965277910232544,0.012000718154013157,3.475648846480115,0.2896374038733429,4.272062301635742,0.9934467077255249,173.16329956054688,71998.7734375,3.9662063121795654,0.21920394897460938,86.53599548339844,0.5740877985954285,0.49973633885383606,0.022661613300442696,6.360758304595947,0.004786212462931871,1.0192461559199728e-05,0.005097341723740101,0.0010731896618381143,4.749711910437038,1.8402146100997925,6.297888928262737,0.5248240773552281,6118914.5,8.925724029541016,0.05686798319220543,0.043166834861040115,0.001173943281173706,0.00212709978222847,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.7705727219581604,229.60108304023743
text,char_lm,char_transformer,24,3027780,0.0020638398924081834,0.0006803633893440287,0.2,adamw,12,64,80000,12000,12,cuda,0.02617352259821362,0.9934947916666667,0.024745257238547008,0.9939149305555556,0.015821273283412058,0.9950764973958334,0.024745257238547008,0.9939149305555556,0.995904266834259,0.013984602876007557,0.9948921203613281,0.004002886358648539,0.0015618967590853572,47.36685562133789,0.9956597089767456,0.010893439874053001,3.976174970625078,0.3313479142187565,4.359838008880615,0.9949131011962891,221.13232421875,114423.0625,5.229033470153809,0.2799254059791565,163.31585693359375,1.0770033597946167,0.7385435700416565,0.01805082894861698,4.043179512023926,0.0034369705244898796,6.478779596363893e-06,0.0032947480212897062,0.0019328040070831776,1.7046467244018246,1.3412435054779053,3.823795477172648,0.31864962309772066,11167436.0,9.111784934997559,0.04022795334458351,0.04094460979104042,0.0009527625516057014,0.002611829899251461,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.261660099029541,229.8498411178589
text,char_lm,char_transformer,25,2594328,4.1727547759651495e-05,1.5112772513437663e-05,0.0,adamw,12,64,80000,12000,12,cuda,0.06619563172923194,0.9817595486111111,0.052182886534267,0.9856258680555555,0.019032823697974283,0.9943440755208334,0.052182886534267,0.9856258680555555,0.9939748048782349,0.022351963445544243,0.992448627948761,0.00594475818797946,0.0019914826843887568,22.107316970825195,0.9947916865348816,0.01539988350123167,7.797508806320054,0.6497924005266712,3.583371639251709,0.9789904356002808,152.3929443359375,45293.05859375,4.118396282196045,0.19291554391384125,23.924407958984375,0.1586662232875824,0.15699157118797302,0.12927676737308502,64.28996276855469,0.005200223997235298,0.00010301805741619319,0.1715955287218094,0.04119829460978508,4.165112423777083,2.064924955368042,7.88470445281273,0.6570587044010608,173.18255615234375,9.26750373840332,0.36739739775657654,0.1913495808839798,0.007250582799315453,0.007608352228999138,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-1.0647921562194824,214.80498838424683
text,char_lm,char_transformer,26,4749635,0.0003195211555427193,0.0007936602528114499,0.1,adamw,12,64,80000,12000,12,cuda,0.025151456594467162,0.9935086805555555,0.024290936039553748,0.9939470486111112,0.01398130925372243,0.9955037434895834,0.024290936039553748,0.9939470486111112,0.9963963627815247,0.01223649550229311,0.9954037070274353,0.003186722518876195,0.0015893622767180204,28.28286361694336,0.9973958134651184,0.008062328211963177,5.97397035462922,0.49783086288576833,3.4808061122894287,0.9900993704795837,156.8399200439453,51497.62890625,3.734368324279785,0.19854365289211273,43.627471923828125,0.289105087518692,0.2781656086444855,0.03763928264379501,12.778003692626953,0.007511585485190153,2.04754378501093e-05,0.014183161780238152,0.0042561921291053295,3.332359382913279,1.6681463718414307,5.302330137039719,0.4418608447533099,834544.8125,9.011298179626465,0.09008506685495377,0.0778963565826416,0.0019766828045248985,0.0028432849794626236,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,1.9609402418136597,230.67978286743164
text,char_lm,char_transformer,27,1216104,0.00020368617408749452,0.0007274944913498342,0.1,adamw,12,64,80000,12000,12,cuda,0.026936989294158088,0.9929704861111112,0.026086506909794277,0.9934027777777777,0.015009803387025991,0.9954427083333334,0.026086506909794277,0.9934027777777777,0.9959710240364075,0.014508379623293877,0.995012104511261,0.0047103227116167545,0.0016090510180220008,28.117509841918945,0.9956597089767456,0.01106145791709423,6.2160468376486495,0.5180039031373874,3.7792539596557617,0.9906699657440186,156.24671936035156,48737.5859375,4.160300254821777,0.19779333472251892,37.121856689453125,0.24493750929832458,0.23758487403392792,0.05648179352283478,23.011655807495117,0.005734698381274939,3.687381467898376e-05,0.033881381154060364,0.016330108046531677,2.074779974231805,1.5737746953964233,4.824825571722735,0.40206879764356124,6279969.0,9.6204833984375,0.1383618414402008,0.12139762938022614,0.003018905408680439,0.004137520678341389,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,-0.6037994027137756,230.11922788619995
text,char_lm,char_transformer,28,7349675,4.653748523195237e-05,6.769797815718201e-05,0.1,adamw,12,64,80000,12000,12,cuda,0.03752223794990116,0.990609375,0.027332835025257535,0.9930798611111111,0.01939916517585516,0.9940999348958334,0.027332835025257535,0.9930798611111111,0.9943970441818237,0.020306067541241646,0.9929895401000977,0.005540765821933746,0.002482031239196658,24.60951805114746,0.9947916865348816,0.014473767951130867,6.6761018850517875,0.5563418237543156,3.708876132965088,0.990686297416687,154.06884765625,45863.3046875,4.3503336906433105,0.19503699243068695,26.679412841796875,0.1758813112974167,0.17316552996635437,0.0636671632528305,28.957714080810547,0.005511240568011999,4.6401761210290715e-05,0.04634992405772209,0.010821794159710407,4.283016602367107,2.029439926147461,7.609823395964095,0.6341519496636746,223.08131408691406,10.434520721435547,0.19284768402576447,0.0957062765955925,0.003390948288142681,0.004220769740641117,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,2.2265684604644775,230.28971648216248
text,char_lm,char_transformer,29,4014497,9.829281776889987e-05,0.0001278966371558419,0.2,adamw,12,64,80000,12000,12,cuda,0.027924471729331546,0.9927838541666667,0.026068873352474636,0.9934149305555555,0.018902751927574474,0.9941609700520834,0.026068873352474636,0.9934149305555555,0.994757354259491,0.018864920362830162,0.9934970140457153,0.005151653196662664,0.0026304752100259066,27.8582763671875,0.9947916865348816,0.013419769704341888,4.505879403403072,0.37548995028358934,3.2520275115966797,0.9878688454627991,154.42080688476562,46497.2109375,4.475684642791748,0.19548280537128448,32.41804885864258,0.2143227756023407,0.20993316173553467,0.04953903704881668,19.16495132446289,0.0052441442385315895,3.070986349484883e-05,0.025116432458162308,0.005021010525524616,5.002266441282907,1.9856739044189453,7.283952905835221,0.6069960754862684,716.9833374023438,9.234414100646973,0.13792777061462402,0.07805365324020386,0.0025925952941179276,0.0036396030336618423,derivative for aten::_scaled_dot_product_efficient_attention_backward is not implemented,0.16316035389900208,230.2902455329895
