lr,wd,val_loss,train_loss,fim_norm,sam_sharpness,asam_sharpness,fisher_trace,grad_norm,weight_norm,final_acc
0.0005611516415334506,0.0007969454818643932,1.9279603958129883,1.9080232381820679,0.408615231368681,0.03446495532989502,0.02640354633331299,10.704806170463563,0.6904166340827942,6.863873481750488,0.9527778029441833
0.0029106359131330704,0.00015751320499779721,0.6064803004264832,0.6127862930297852,0.30736746957034244,0.025088369846343994,0.027646660804748535,10.691966592669488,0.4921051859855652,8.440447807312012,0.9750000238418579
0.0002051338263087451,2.0511104188433963e-05,2.1410396099090576,2.1362781524658203,0.4181112293711451,0.03257012367248535,0.02368760108947754,10.067283048629761,0.651312530040741,6.8223090171813965,0.9111111164093018
0.00013066739238053285,0.0005399484409787432,2.2109408378601074,2.2176599502563477,0.4353205579274164,0.03264260292053223,0.023066282272338867,10.18876672744751,0.6517620086669922,6.833682537078857,0.8305555582046509
0.0015930522616241021,0.0002607024758370766,1.221729040145874,1.2158839702606201,0.34224771202392534,0.034488677978515625,0.03184962272644043,13.025141539573669,0.6841506361961365,7.388340473175049,0.9694444537162781
0.00010994335574766199,0.0008706020878304854,2.2119996547698975,2.216252088546753,0.4133038360219622,0.03601646423339844,0.026945114135742188,10.976210098266602,0.7181720733642578,6.87605094909668,0.8333333134651184
0.004622589001020831,2.6587543983272695e-05,0.33166563510894775,0.3103492558002472,0.1722095632606465,0.01786091923713684,0.021119117736816406,7.373893508464098,0.34508368372917175,9.648611068725586,0.9638888835906982
0.0002310201887845295,2.3270677083837777e-05,2.158951997756958,2.1408395767211914,0.4260480129064406,0.033620357513427734,0.024232864379882812,10.312760572433472,0.6718389987945557,6.805099010467529,0.8861111402511597
0.0004059611610484307,0.00011207606211860574,1.9849416017532349,1.975486397743225,0.4092453516344119,0.0347902774810791,0.026529312133789062,10.915027766227722,0.6972478628158569,6.878444194793701,0.9416666626930237
0.0007309539835912913,3.8234752246751835e-05,1.803836703300476,1.7837728261947632,0.40624533909504756,0.035225629806518555,0.028220176696777344,11.236181888580322,0.7062123417854309,6.946983814239502,0.9694444537162781
0.0016738085788752138,1.9010245319870364e-05,1.1372987031936646,1.1448580026626587,0.3351564958998764,0.03337275981903076,0.03263664245605469,12.913425426483155,0.6611467003822327,7.509462833404541,0.9694444537162781
0.0003839629299804173,5.4041038546473305e-05,2.0141828060150146,2.0171120166778564,0.4028203892750091,0.03363943099975586,0.024977445602416992,10.532320833206176,0.6743986010551453,6.803265571594238,0.9444444179534912
0.000816845589476017,0.00037183641805732076,1.743257761001587,1.7480872869491577,0.40172299865480454,0.03520941734313965,0.02924489974975586,11.101547060012818,0.7052620649337769,6.963016033172607,0.9638888835906982
0.00025081156860452336,0.00010677482709481354,2.120051860809326,2.111401319503784,0.42816372997054336,0.03279590606689453,0.024238109588623047,10.224948992729187,0.6570489406585693,6.848177433013916,0.8999999761581421
0.0015304852121831463,1.2385137298860926e-05,1.2223364114761353,1.2125914096832275,0.3305751932232059,0.034131407737731934,0.030460596084594727,12.555029549598693,0.6774660348892212,7.405148506164551,0.9750000238418579
0.0016409286730647919,2.1930485556643678e-05,1.1645433902740479,1.164276361465454,0.36065369413751747,0.03520667552947998,0.03279304504394531,13.18379578113556,0.6981993317604065,7.502132415771484,0.9694444537162781
0.00013492834268013249,0.000790261954970823,2.2458505630493164,2.234593391418457,0.4176306230236399,0.034314632415771484,0.025254487991333008,10.618510708808898,0.6835905909538269,6.89805269241333,0.8416666388511658
0.00853618986286683,0.0004138040112561013,0.1309882551431656,0.10478375107049942,0.07115503406628258,0.013478301465511322,0.019405685365200043,4.156115643029189,0.2516327500343323,11.897054672241211,0.9722222089767456
0.0004066563313514797,1.5679933916722995e-05,2.0435614585876465,2.032764196395874,0.423301707259206,0.03516840934753418,0.026330232620239258,10.899981923103333,0.7042065262794495,6.8704833984375,0.9444444179534912
0.0023359635026261607,7.591104805282687e-05,0.8155149817466736,0.827375054359436,0.305985553462204,0.028383910655975342,0.029348909854888916,11.413067753314971,0.5592281222343445,7.966261863708496,0.9750000238418579
0.00017541893487450815,9.7803370166594e-05,2.1942098140716553,2.1829335689544678,0.43605059502416776,0.03254055976867676,0.02327728271484375,9.711812677383422,0.6497805118560791,6.7891926765441895,0.8611111044883728
0.00011715937392307068,0.000658628931758311,2.259718418121338,2.255157709121704,0.43159316341561094,0.03389286994934082,0.02445697784423828,9.88117048740387,0.674388587474823,6.7955241203308105,0.8305555582046509
0.00032927591344236165,0.00021137059440645722,2.09086275100708,2.087148666381836,0.41287570752265496,0.03438091278076172,0.0259857177734375,10.678401527404786,0.6884433031082153,6.873494625091553,0.925000011920929
0.0004201672054372534,0.00010968217207529509,1.9859248399734497,1.9702554941177368,0.40232781409874546,0.03484225273132324,0.026384830474853516,10.757267446517945,0.6985538601875305,6.891328811645508,0.9472222328186035
0.0012399967836846098,2.3426581058204037e-05,1.430078148841858,1.4051707983016968,0.3537684264879802,0.03506636619567871,0.030034780502319336,12.158452706336975,0.6984876990318298,7.199601650238037,0.9722222089767456
0.00869299151113955,0.0003550304858128307,0.13486863672733307,0.09199424088001251,0.08718772572172374,0.014134339988231659,0.019552230834960938,5.059350151617545,0.26146388053894043,12.012238502502441,0.9777777791023254
0.007568292060167619,0.0006161049539380963,0.14313384890556335,0.12301360815763474,0.10683230103292923,0.015601254999637604,0.02079544961452484,5.747341230554157,0.2898387014865875,11.296965599060059,0.9722222089767456
0.0015696396388661157,0.0006978281265126031,1.1998909711837769,1.1948496103286743,0.33464747229605313,0.03383660316467285,0.03231310844421387,12.826003103256225,0.6707476377487183,7.36220645904541,0.9777777791023254
0.00015030900645056822,2.4658447214487366e-05,2.164752960205078,2.157169818878174,0.4436880957525215,0.033193111419677734,0.024111270904541016,10.45823263168335,0.6631215214729309,6.87177848815918,0.8416666388511658
0.00012315571723666037,4.473636174621264e-05,2.226781129837036,2.219423532485962,0.4225710505782775,0.033269643783569336,0.023751020431518555,10.458804817199708,0.6636800169944763,6.799526691436768,0.824999988079071
0.0005989003672254305,3.488976654890367e-05,1.8321733474731445,1.8184185028076172,0.4049118821014545,0.03613638877868652,0.027913808822631836,12.165605268478394,0.7235969305038452,6.943851470947266,0.9694444537162781
0.004544383960336014,5.170191786366994e-05,0.3632727265357971,0.3290942311286926,0.17553514104494267,0.017970234155654907,0.02056106925010681,8.808710171543062,0.3494652807712555,9.547348022460938,0.9638888835906982
0.0003646439558980723,0.00012172847081122418,2.0297598838806152,2.0279951095581055,0.4067926557491765,0.033135175704956055,0.024284839630126953,10.12773434638977,0.6640286445617676,6.8592658042907715,0.9388889074325562
0.00019135880487692312,0.0004021554526690286,2.140693426132202,2.1422982215881348,0.43170060420778356,0.033956050872802734,0.025023221969604492,10.591966671943664,0.6793210506439209,6.805718898773193,0.8999999761581421
0.00014096175149815865,0.0009413993046829941,2.1704068183898926,2.167555332183838,0.42385280244774715,0.03360486030578613,0.024604082107543945,10.429516096115112,0.6725555658340454,6.848567485809326,0.8694444298744202
0.0035033984911586884,2.497073714505272e-05,0.4928915202617645,0.4753352701663971,0.2436097423397321,0.022614330053329468,0.02490982413291931,10.838388249576091,0.44052058458328247,8.907487869262695,0.9666666388511658
0.00010257563974185662,0.0004274869455295214,2.2438886165618896,2.2487244606018066,0.4290607457449516,0.034707069396972656,0.024938344955444336,10.61820918083191,0.6932051181793213,6.856565475463867,0.8055555820465088
0.002592475660475161,0.0002870875348195468,0.7353551983833313,0.729049026966095,0.3076480482102379,0.027759194374084473,0.027900218963623047,11.965480070710182,0.5473135709762573,8.08359146118164,0.9722222089767456
0.0034877126245459306,1.4063366777718176e-05,0.49478086829185486,0.4838319420814514,0.2674467076814636,0.022578775882720947,0.025666385889053345,10.16323439657688,0.4416511356830597,8.790111541748047,0.9722222089767456
0.0005211124595788264,1.70505392602693e-05,1.8755230903625488,1.8697148561477661,0.39222599984580897,0.035654425621032715,0.027448654174804688,11.240033164024354,0.7138727903366089,6.906529426574707,0.9583333134651184
0.005323617594751502,0.00017643967683381525,0.23889492452144623,0.22133049368858337,0.13147808399301567,0.01871044933795929,0.02190817892551422,8.31341424966231,0.3592480421066284,10.096735000610352,0.9694444537162781
0.0004589824181495653,1.3400367243354803e-05,1.9530256986618042,1.9355509281158447,0.40584735735506894,0.034005045890808105,0.024930238723754883,10.586727814674378,0.6818697452545166,6.8803019523620605,0.949999988079071
