group,n,metric,raw_spearman,mbe_partial,delta_partial_minus_raw,classification
pooled,480,fim_norm,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
pooled,480,fim_erank,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
pooled,480,fisher_trace,-0.4747400644418903,-0.1799604851750885,0.2947795792668018,weak-or-mixed
pooled,480,fisher_spectral,-0.3791333014620926,-0.13458517744849718,0.24454812401359544,weak-or-mixed
pooled,480,fisher_stable_rank,-0.5877795076329109,-0.18568474202267235,0.4020947656102385,weak-or-mixed
pooled,480,fisher_entropy,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
pooled,480,fisher_condition,0.657774498918859,0.13698890656801582,-0.5207855923508431,weak-or-mixed
pooled,480,grad_noise_scale,0.046979211448821986,0.13288298489200884,0.08590377344318685,weak-or-mixed
pooled,480,grad_norm,-0.4755928262551775,-0.20035964937729064,0.27523317687788684,survives
pooled,480,grad_l1,-0.33583830533677833,-0.21000340635325526,0.12583489898352307,survives
pooled,480,grad_linf,-0.4218522303438974,-0.2684596977461105,0.1533925325977869,survives
pooled,480,grad_mean_abs,-0.4544893314182381,-0.21298986768311703,0.24149946373512107,survives
pooled,480,per_sample_grad_norm_mean,-0.5704500724739011,-0.23796562161162577,0.33248445086227535,survives
pooled,480,per_sample_grad_norm_std,-0.3511330045850157,-0.10881467599637645,0.24231832858863922,weak-or-mixed
pooled,480,sam_sharpness,-0.11477735635841016,-0.13258895818144076,-0.0178116018230306,weak-or-mixed
pooled,480,asam_sharpness,-0.16125661869733005,-0.23119646887623516,-0.06993985017890511,hidden-after-control
pooled,120,hessian_trace_hutchinson,-0.5878136947521193,-0.0925335398794814,0.4952801548726379,washout
pooled,120,hessian_top_eig_power,-0.5010886210483056,-0.24016647561760748,0.26092214543069814,survives
pooled,480,weight_l2,0.12789415769693954,0.12195603002710305,-0.005938127669836493,weak-or-mixed
pooled,480,weight_l1,0.13107146554191682,0.11903908560023423,-0.012032379941682589,weak-or-mixed
pooled,480,weight_linf,0.509355802959327,0.16503293392181967,-0.34432286903750736,weak-or-mixed
pooled,480,weight_rms,-0.1292933502811537,0.12374773940939794,0.25304108969055167,weak-or-mixed
pooled,480,distance_from_init_l2,0.4378483231996024,0.14761206171332827,-0.2902362614862741,weak-or-mixed
pooled,480,relative_distance_from_init,0.41591230323065553,0.09922999222588101,-0.3166823110047745,washout
pooled,480,update_to_weight_ratio,0.40430561707453067,0.0202244816642198,-0.38408113541031086,washout
pooled,480,confidence_mean,0.7200626241212676,0.31505508549231165,-0.405007538628956,survives
pooled,480,entropy_mean,-0.7203411633215105,-0.31834540598324007,0.4019957573382705,survives
pooled,480,margin_mean,0.7244402034843358,0.3140128447599463,-0.4104273587243895,survives
pooled,480,brier,-0.7308936431667825,-0.4314024629091777,0.2994911802576048,survives
pooled,480,ece,-0.6925650432997906,-0.3641091772727609,0.32845586602702975,survives
pooled,480,logit_norm_mean,0.732861863873134,0.3790700945072613,-0.3537917693658727,survives
pooled,480,metric_batch_acc,0.7007758403897766,0.3609397013436485,-0.3398361390461281,survives
pooled,480,metric_batch_loss,-0.7333188439439647,-0.42347758627039894,0.3098412576735658,survives
pooled,480,feature_erank,-0.4239085050280428,0.19860252299680717,0.6225110280248499,weak-or-mixed
pooled,480,feature_erank_norm,-0.4239085050280428,0.19860252299680717,0.6225110280248499,weak-or-mixed
pooled,480,feature_norm_mean,0.5391265110522833,0.2542248079275055,-0.28490170312477775,survives
pooled,480,feature_cosine_mean,0.4115106351638656,0.164223254055318,-0.2472873811085476,weak-or-mixed
pooled,480,train_loss,-0.7854489146976275,-0.5296591492578858,0.25578976543974163,survives
pooled,480,train_acc,0.7832679719665491,0.4964336509256696,-0.28683432104087947,survives
pooled,480,val_loss,-0.8216553757220996,-0.7301926057063314,0.09146277001576819,survives
pooled,480,random_metric,-0.013352806141725971,-0.07041214214239272,-0.05705933600066675,weak-or-mixed
suite=image,480,fim_norm,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
suite=image,480,fim_erank,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
suite=image,480,fisher_trace,-0.4747400644418903,-0.1799604851750885,0.2947795792668018,weak-or-mixed
suite=image,480,fisher_spectral,-0.3791333014620926,-0.13458517744849718,0.24454812401359544,weak-or-mixed
suite=image,480,fisher_stable_rank,-0.5877795076329109,-0.18568474202267235,0.4020947656102385,weak-or-mixed
suite=image,480,fisher_entropy,-0.6623788050676331,-0.21810835604793213,0.44427044901970103,survives
suite=image,480,fisher_condition,0.657774498918859,0.13698890656801582,-0.5207855923508431,weak-or-mixed
suite=image,480,grad_noise_scale,0.046979211448821986,0.13288298489200884,0.08590377344318685,weak-or-mixed
suite=image,480,grad_norm,-0.4755928262551775,-0.20035964937729064,0.27523317687788684,survives
suite=image,480,grad_l1,-0.33583830533677833,-0.21000340635325526,0.12583489898352307,survives
suite=image,480,grad_linf,-0.4218522303438974,-0.2684596977461105,0.1533925325977869,survives
suite=image,480,grad_mean_abs,-0.4544893314182381,-0.21298986768311703,0.24149946373512107,survives
suite=image,480,per_sample_grad_norm_mean,-0.5704500724739011,-0.23796562161162577,0.33248445086227535,survives
suite=image,480,per_sample_grad_norm_std,-0.3511330045850157,-0.10881467599637645,0.24231832858863922,weak-or-mixed
suite=image,480,sam_sharpness,-0.11477735635841016,-0.13258895818144076,-0.0178116018230306,weak-or-mixed
suite=image,480,asam_sharpness,-0.16125661869733005,-0.23119646887623516,-0.06993985017890511,hidden-after-control
suite=image,120,hessian_trace_hutchinson,-0.5878136947521193,-0.0925335398794814,0.4952801548726379,washout
suite=image,120,hessian_top_eig_power,-0.5010886210483056,-0.24016647561760748,0.26092214543069814,survives
suite=image,480,weight_l2,0.12789415769693954,0.12195603002710305,-0.005938127669836493,weak-or-mixed
suite=image,480,weight_l1,0.13107146554191682,0.11903908560023423,-0.012032379941682589,weak-or-mixed
suite=image,480,weight_linf,0.509355802959327,0.16503293392181967,-0.34432286903750736,weak-or-mixed
suite=image,480,weight_rms,-0.1292933502811537,0.12374773940939794,0.25304108969055167,weak-or-mixed
suite=image,480,distance_from_init_l2,0.4378483231996024,0.14761206171332827,-0.2902362614862741,weak-or-mixed
suite=image,480,relative_distance_from_init,0.41591230323065553,0.09922999222588101,-0.3166823110047745,washout
suite=image,480,update_to_weight_ratio,0.40430561707453067,0.0202244816642198,-0.38408113541031086,washout
suite=image,480,confidence_mean,0.7200626241212676,0.31505508549231165,-0.405007538628956,survives
suite=image,480,entropy_mean,-0.7203411633215105,-0.31834540598324007,0.4019957573382705,survives
suite=image,480,margin_mean,0.7244402034843358,0.3140128447599463,-0.4104273587243895,survives
suite=image,480,brier,-0.7308936431667825,-0.4314024629091777,0.2994911802576048,survives
suite=image,480,ece,-0.6925650432997906,-0.3641091772727609,0.32845586602702975,survives
suite=image,480,logit_norm_mean,0.732861863873134,0.3790700945072613,-0.3537917693658727,survives
suite=image,480,metric_batch_acc,0.7007758403897766,0.3609397013436485,-0.3398361390461281,survives
suite=image,480,metric_batch_loss,-0.7333188439439647,-0.42347758627039894,0.3098412576735658,survives
suite=image,480,feature_erank,-0.4239085050280428,0.19860252299680717,0.6225110280248499,weak-or-mixed
suite=image,480,feature_erank_norm,-0.4239085050280428,0.19860252299680717,0.6225110280248499,weak-or-mixed
suite=image,480,feature_norm_mean,0.5391265110522833,0.2542248079275055,-0.28490170312477775,survives
suite=image,480,feature_cosine_mean,0.4115106351638656,0.164223254055318,-0.2472873811085476,weak-or-mixed
suite=image,480,train_loss,-0.7854489146976275,-0.5296591492578858,0.25578976543974163,survives
suite=image,480,train_acc,0.7832679719665491,0.4964336509256696,-0.28683432104087947,survives
suite=image,480,val_loss,-0.8216553757220996,-0.7301926057063314,0.09146277001576819,survives
suite=image,480,random_metric,-0.013352806141725971,-0.07041214214239272,-0.05705933600066675,weak-or-mixed
arch=cnn,120,fim_norm,-0.47848960162609167,0.03838423249237213,0.5168738341184638,washout
arch=cnn,120,fim_erank,-0.47848960162609167,0.03838423249237213,0.5168738341184638,washout
arch=cnn,120,fisher_trace,-0.41508176002419,-0.25185379646034933,0.16322796356384067,survives
arch=cnn,120,fisher_spectral,-0.39068397825557216,-0.26823384102075926,0.1224501372348129,survives
arch=cnn,120,fisher_stable_rank,-0.264208600006697,0.13319471380893974,0.39740331381563676,weak-or-mixed
arch=cnn,120,fisher_entropy,-0.47848960162609167,0.03838423249237213,0.5168738341184638,washout
arch=cnn,120,fisher_condition,0.5227639707621401,-0.10350769459085687,-0.6262716653529969,weak-or-mixed
arch=cnn,120,grad_noise_scale,0.14052163888850785,0.2859333630582097,0.14541172416970186,hidden-after-control
arch=cnn,120,grad_norm,-0.4138872201824017,-0.3217113006342393,0.0921759195481624,survives
arch=cnn,120,grad_l1,-0.4742010646940901,-0.2802565475198689,0.19394451717422123,survives
arch=cnn,120,grad_linf,-0.2095514572458026,-0.3279329450229993,-0.1183814877771967,survives
arch=cnn,120,grad_mean_abs,-0.4742010646940901,-0.2802565475198689,0.19394451717422123,survives
arch=cnn,120,per_sample_grad_norm_mean,-0.5123013296478723,-0.2721312546748742,0.24017007497299814,survives
arch=cnn,120,per_sample_grad_norm_std,-0.23841834592250624,-0.20726225665990325,0.031156089262602993,survives
arch=cnn,120,sam_sharpness,-0.3567055702558675,-0.18661522226164073,0.1700903479942268,weak-or-mixed
arch=cnn,120,asam_sharpness,0.04198946443867439,-0.38201069061397397,-0.4240001550526484,hidden-after-control
arch=cnn,40,hessian_trace_hutchinson,-0.31538461538461543,0.1252110168786291,0.4405956322632445,weak-or-mixed
arch=cnn,40,hessian_top_eig_power,-0.21613508442776738,0.14859980511152432,0.3647348895392917,weak-or-mixed
arch=cnn,120,weight_l2,0.7722302283230863,0.10134450334287015,-0.6708857249802161,weak-or-mixed
arch=cnn,120,weight_l1,0.7651409661603401,0.2115406070137652,-0.5536003591465749,survives
arch=cnn,120,weight_linf,0.7795935092461623,0.179915983634341,-0.5996775256118213,weak-or-mixed
arch=cnn,120,weight_rms,0.7721068002377449,0.1007006167531252,-0.6714061834846197,weak-or-mixed
arch=cnn,120,distance_from_init_l2,0.8029252336559748,0.23326981920036194,-0.5696554144556129,survives
