group,n,metric,raw_spearman,mbe_partial,delta_partial_minus_raw,classification
pooled,200,fim_norm,-0.29110454715116646,0.013621577524726721,0.30472612467589316,washout
pooled,200,fim_erank,-0.29110454715116646,0.013621577524726721,0.30472612467589316,washout
pooled,200,fisher_trace,-0.818319559546699,-0.4237968718081818,0.3945226877385172,survives
pooled,200,fisher_spectral,-0.8085040632724909,-0.3878986668475619,0.420605396424929,survives
pooled,200,fisher_stable_rank,-0.07750536680528222,0.14420305408302636,0.22170842088830858,weak-or-mixed
pooled,200,fisher_entropy,-0.29110454715116646,0.013621577524726721,0.30472612467589316,washout
pooled,200,fisher_condition,0.6367373789306462,0.3036994931332328,-0.3330378857974134,survives
pooled,200,grad_noise_scale,-0.12920061387989804,-0.042001023622426574,0.08719959025747145,weak-or-mixed
pooled,200,grad_norm,-0.817989526048254,-0.4295244968314904,0.3884650292167636,survives
pooled,200,grad_l1,-0.8221727006410446,-0.43521296198003284,0.3869597386610118,survives
pooled,200,grad_linf,-0.13111255794248067,0.23122848398678145,0.3623410419292621,hidden-after-control
pooled,200,grad_mean_abs,-0.8221727006410446,-0.43521296198003284,0.3869597386610118,survives
pooled,200,per_sample_grad_norm_mean,-0.7966903641804248,-0.3822244502598025,0.4144659139206223,survives
pooled,200,per_sample_grad_norm_std,-0.724346271245143,-0.2486910301683616,0.47565524107678137,survives
pooled,200,sam_sharpness,-0.8167428995154913,-0.4108108986868075,0.4059320008286838,survives
pooled,200,asam_sharpness,-0.8130337730386489,-0.4002669658894953,0.4127668071491536,survives
pooled,200,weight_l2,0.7079871107881295,0.022918133721441757,-0.6850689770666877,washout
pooled,200,weight_l1,0.7129833679089074,0.1404286997149598,-0.5725546681939475,weak-or-mixed
pooled,200,weight_linf,0.18091461285783458,-0.11257152967505678,-0.29348614253289135,weak-or-mixed
pooled,200,weight_rms,0.7077410858165614,0.02025054239732311,-0.6874905434192382,washout
pooled,200,distance_from_init_l2,0.7515882863133811,0.19836010511272326,-0.5532281812006579,weak-or-mixed
pooled,200,relative_distance_from_init,0.7532339533488093,0.2096261808361501,-0.5436077725126591,survives
pooled,200,update_to_weight_ratio,0.7516242899677569,0.17633701887091682,-0.5752872710968401,weak-or-mixed
pooled,200,confidence_mean,0.3078529971211185,0.07642896901876031,-0.2314240281023582,washout
pooled,200,entropy_mean,-0.369489003184125,-0.14366373485614725,0.22582526832797772,weak-or-mixed
pooled,200,margin_mean,0.30817270407566105,0.04106175262608081,-0.26711095144958025,washout
