group,n,metric,raw_spearman,mbe_partial,delta_partial_minus_raw,classification
pooled,200,fim_norm,-0.29110454715116646,0.18773927504062862,0.4788438221917951,weak-or-mixed
pooled,200,fim_erank,-0.29110454715116646,0.18773927504062862,0.4788438221917951,weak-or-mixed
pooled,200,fisher_trace,-0.818319559546699,-0.2947902284868073,0.5235293310598916,survives
pooled,200,fisher_spectral,-0.8085040632724909,-0.327293258271595,0.4812108050008959,survives
pooled,200,fisher_stable_rank,-0.07750536680528222,0.17529636777361723,0.25280173457889943,weak-or-mixed
pooled,200,fisher_entropy,-0.29110454715116646,0.18773927504062862,0.4788438221917951,weak-or-mixed
pooled,200,fisher_condition,0.6367373789306462,0.030478530112126364,-0.6062588488185199,washout
pooled,200,grad_noise_scale,-0.12920061387989804,0.1266915759759023,0.2558921898558003,weak-or-mixed
pooled,200,grad_norm,-0.817989526048254,-0.32508425712897565,0.4929052689192784,survives
pooled,200,grad_l1,-0.8221727006410446,-0.3269034562437216,0.49526924439732306,survives
pooled,200,grad_linf,-0.13111255794248067,-0.03378610691533877,0.0973264510271419,weak-or-mixed
pooled,200,grad_mean_abs,-0.8221727006410446,-0.3269034562437216,0.49526924439732306,survives
pooled,200,per_sample_grad_norm_mean,-0.7966903641804248,-0.21883795574313106,0.5778524084372938,survives
pooled,200,per_sample_grad_norm_std,-0.724346271245143,-0.3361178654126881,0.3882284058324548,survives
pooled,200,sam_sharpness,-0.8167428995154913,-0.3265484507497555,0.49019444876573576,survives
pooled,200,asam_sharpness,-0.8130337730386489,-0.2647565722156339,0.548277200823015,survives
pooled,200,weight_l2,0.7079871107881295,0.13139459802008657,-0.5765925127680429,weak-or-mixed
pooled,200,weight_l1,0.7129833679089074,0.11333078062923395,-0.5996525872796734,weak-or-mixed
pooled,200,weight_linf,0.18091461285783458,0.03774065409087198,-0.1431739587669626,weak-or-mixed
pooled,200,weight_rms,0.7077410858165614,0.12823042084361425,-0.5795106649729471,weak-or-mixed
pooled,200,distance_from_init_l2,0.7515882863133811,0.2537802970524723,-0.49780798926090886,survives
pooled,200,relative_distance_from_init,0.7532339533488093,0.26074889135735374,-0.49248506199145553,survives
pooled,200,update_to_weight_ratio,0.7516242899677569,0.23472095844534768,-0.5169033315224092,survives
pooled,200,confidence_mean,0.3078529971211185,-0.04940611051999484,-0.35725910764111335,washout
