group,n,metric,raw_spearman,mbe_partial,delta_partial_minus_raw,classification
pooled,480,fim_norm,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
pooled,480,fim_erank,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
pooled,480,fisher_trace,-0.4747400644418903,-0.3590369688208457,0.11570309562104464,survives
pooled,480,fisher_spectral,-0.3791333014620926,-0.2917850564199393,0.08734824504215333,survives
pooled,480,fisher_stable_rank,-0.5877795076329109,-0.3454321663729719,0.24234734125993895,survives
pooled,480,fisher_entropy,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
pooled,480,fisher_condition,0.657774498918859,0.30793452109436714,-0.34983997782449183,survives
pooled,480,grad_noise_scale,0.046979211448821986,0.009037166374045493,-0.03794204507477649,weak-or-mixed
pooled,480,grad_norm,-0.4755928262551775,-0.349710765034819,0.1258820612203585,survives
pooled,480,grad_l1,-0.33583830533677833,-0.39844719554063707,-0.06260889020385874,survives
pooled,480,grad_linf,-0.4218522303438974,-0.38455991978734316,0.03729231055655424,survives
pooled,480,grad_mean_abs,-0.4544893314182381,-0.3736390634107375,0.08085026800750061,survives
pooled,480,per_sample_grad_norm_mean,-0.5704500724739011,-0.42898082789232095,0.14146924458158017,survives
pooled,480,per_sample_grad_norm_std,-0.3511330045850157,-0.3035387152043651,0.04759428938065058,survives
pooled,480,sam_sharpness,-0.11477735635841016,-0.22214567135140992,-0.10736831499299976,hidden-after-control
pooled,480,asam_sharpness,-0.16125661869733005,-0.11363501745764314,0.04762160123968691,weak-or-mixed
pooled,120,hessian_trace_hutchinson,-0.5878136947521193,-0.4336367606516031,0.1541769341005162,survives
pooled,120,hessian_top_eig_power,-0.5010886210483056,-0.5254367422002955,-0.02434812115198981,survives
pooled,480,weight_l2,0.12789415769693954,0.21549326029068175,0.0875991025937422,hidden-after-control
pooled,480,weight_l1,0.13107146554191682,0.2534271261335301,0.12235566059161326,hidden-after-control
pooled,480,weight_linf,0.509355802959327,0.20544331467594837,-0.3039124882833787,survives
pooled,480,weight_rms,-0.1292933502811537,0.24125977749138935,0.37055312777254307,hidden-after-control
pooled,480,distance_from_init_l2,0.4378483231996024,0.3252167666234599,-0.11263155657614249,survives
pooled,480,relative_distance_from_init,0.41591230323065553,0.30401917109837506,-0.11189313213228047,survives
pooled,480,update_to_weight_ratio,0.40430561707453067,0.18457852489229554,-0.21972709218223513,weak-or-mixed
pooled,480,confidence_mean,0.7200626241212676,0.5033037392244648,-0.21675888489680284,survives
pooled,480,entropy_mean,-0.7203411633215105,-0.531217186533271,0.18912397678823956,survives
pooled,480,margin_mean,0.7244402034843358,0.49311238927042944,-0.23132781421390636,survives
pooled,480,brier,-0.7308936431667825,-0.4841688801574796,0.2467247630093029,survives
pooled,480,ece,-0.6925650432997906,-0.49363516761573584,0.1989298756840548,survives
pooled,480,logit_norm_mean,0.732861863873134,0.4658623043832498,-0.2669995594898842,survives
pooled,480,metric_batch_acc,0.7007758403897766,0.39437809408390084,-0.30639774630587574,survives
pooled,480,metric_batch_loss,-0.7333188439439647,-0.4945496661622497,0.23876917778171503,survives
pooled,480,feature_erank,-0.4239085050280428,0.22760468768506453,0.6515131927131073,sign-inversion
pooled,480,feature_erank_norm,-0.4239085050280428,0.22760468768506453,0.6515131927131073,sign-inversion
pooled,480,feature_norm_mean,0.5391265110522833,0.34806453811221016,-0.1910619729400731,survives
pooled,480,feature_cosine_mean,0.4115106351638656,-0.0733938250001766,-0.4849044601640422,washout
pooled,480,train_loss,-0.7854489146976275,-0.5657114408679802,0.21973747382964726,survives
pooled,480,train_acc,0.7832679719665491,0.524986468860544,-0.25828150310600506,survives
pooled,480,random_metric,-0.013352806141725971,-0.015844641492211545,-0.002491835350485574,weak-or-mixed
suite=image,480,fim_norm,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
suite=image,480,fim_erank,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
suite=image,480,fisher_trace,-0.4747400644418903,-0.3590369688208457,0.11570309562104464,survives
suite=image,480,fisher_spectral,-0.3791333014620926,-0.2917850564199393,0.08734824504215333,survives
suite=image,480,fisher_stable_rank,-0.5877795076329109,-0.3454321663729719,0.24234734125993895,survives
suite=image,480,fisher_entropy,-0.6623788050676331,-0.3833957873820327,0.2789830176856004,survives
suite=image,480,fisher_condition,0.657774498918859,0.30793452109436714,-0.34983997782449183,survives
suite=image,480,grad_noise_scale,0.046979211448821986,0.009037166374045493,-0.03794204507477649,weak-or-mixed
suite=image,480,grad_norm,-0.4755928262551775,-0.349710765034819,0.1258820612203585,survives
suite=image,480,grad_l1,-0.33583830533677833,-0.39844719554063707,-0.06260889020385874,survives
suite=image,480,grad_linf,-0.4218522303438974,-0.38455991978734316,0.03729231055655424,survives
suite=image,480,grad_mean_abs,-0.4544893314182381,-0.3736390634107375,0.08085026800750061,survives
suite=image,480,per_sample_grad_norm_mean,-0.5704500724739011,-0.42898082789232095,0.14146924458158017,survives
suite=image,480,per_sample_grad_norm_std,-0.3511330045850157,-0.3035387152043651,0.04759428938065058,survives
suite=image,480,sam_sharpness,-0.11477735635841016,-0.22214567135140992,-0.10736831499299976,hidden-after-control
suite=image,480,asam_sharpness,-0.16125661869733005,-0.11363501745764314,0.04762160123968691,weak-or-mixed
suite=image,120,hessian_trace_hutchinson,-0.5878136947521193,-0.4336367606516031,0.1541769341005162,survives
suite=image,120,hessian_top_eig_power,-0.5010886210483056,-0.5254367422002955,-0.02434812115198981,survives
suite=image,480,weight_l2,0.12789415769693954,0.21549326029068175,0.0875991025937422,hidden-after-control
suite=image,480,weight_l1,0.13107146554191682,0.2534271261335301,0.12235566059161326,hidden-after-control
suite=image,480,weight_linf,0.509355802959327,0.20544331467594837,-0.3039124882833787,survives
suite=image,480,weight_rms,-0.1292933502811537,0.24125977749138935,0.37055312777254307,hidden-after-control
suite=image,480,distance_from_init_l2,0.4378483231996024,0.3252167666234599,-0.11263155657614249,survives
suite=image,480,relative_distance_from_init,0.41591230323065553,0.30401917109837506,-0.11189313213228047,survives
suite=image,480,update_to_weight_ratio,0.40430561707453067,0.18457852489229554,-0.21972709218223513,weak-or-mixed
suite=image,480,confidence_mean,0.7200626241212676,0.5033037392244648,-0.21675888489680284,survives
suite=image,480,entropy_mean,-0.7203411633215105,-0.531217186533271,0.18912397678823956,survives
suite=image,480,margin_mean,0.7244402034843358,0.49311238927042944,-0.23132781421390636,survives
suite=image,480,brier,-0.7308936431667825,-0.4841688801574796,0.2467247630093029,survives
suite=image,480,ece,-0.6925650432997906,-0.49363516761573584,0.1989298756840548,survives
suite=image,480,logit_norm_mean,0.732861863873134,0.4658623043832498,-0.2669995594898842,survives
suite=image,480,metric_batch_acc,0.7007758403897766,0.39437809408390084,-0.30639774630587574,survives
suite=image,480,metric_batch_loss,-0.7333188439439647,-0.4945496661622497,0.23876917778171503,survives
suite=image,480,feature_erank,-0.4239085050280428,0.22760468768506453,0.6515131927131073,sign-inversion
suite=image,480,feature_erank_norm,-0.4239085050280428,0.22760468768506453,0.6515131927131073,sign-inversion
suite=image,480,feature_norm_mean,0.5391265110522833,0.34806453811221016,-0.1910619729400731,survives
suite=image,480,feature_cosine_mean,0.4115106351638656,-0.0733938250001766,-0.4849044601640422,washout
suite=image,480,train_loss,-0.7854489146976275,-0.5657114408679802,0.21973747382964726,survives
suite=image,480,train_acc,0.7832679719665491,0.524986468860544,-0.25828150310600506,survives
suite=image,480,random_metric,-0.013352806141725971,-0.015844641492211545,-0.002491835350485574,weak-or-mixed
arch=cnn,120,fim_norm,-0.47848960162609167,-0.11202875939966987,0.3664608422264218,weak-or-mixed
arch=cnn,120,fim_erank,-0.47848960162609167,-0.11202875939966987,0.3664608422264218,weak-or-mixed
arch=cnn,120,fisher_trace,-0.41508176002419,-0.41431149123430394,0.0007702687898860638,survives
arch=cnn,120,fisher_spectral,-0.39068397825557216,-0.35637168382392187,0.03431229443165029,survives
arch=cnn,120,fisher_stable_rank,-0.264208600006697,-0.03249428143842282,0.23171431856827418,washout
arch=cnn,120,fisher_entropy,-0.47848960162609167,-0.11202875939966987,0.3664608422264218,weak-or-mixed
arch=cnn,120,fisher_condition,0.5227639707621401,0.23290935249161138,-0.2898546182705287,survives
arch=cnn,120,grad_noise_scale,0.14052163888850785,0.0627886071920061,-0.07773303169650175,weak-or-mixed
arch=cnn,120,grad_norm,-0.4138872201824017,-0.3548111443744957,0.059076075807906026,survives
arch=cnn,120,grad_l1,-0.4742010646940901,-0.35791986602343273,0.11628119867065739,survives
arch=cnn,120,grad_linf,-0.2095514572458026,-0.11488052502773811,0.09467093221806448,weak-or-mixed
arch=cnn,120,grad_mean_abs,-0.4742010646940901,-0.35791986602343273,0.11628119867065739,survives
arch=cnn,120,per_sample_grad_norm_mean,-0.5123013296478723,-0.46625686230684626,0.046044467341026074,survives
arch=cnn,120,per_sample_grad_norm_std,-0.23841834592250624,-0.23726904872265805,0.0011492971998481871,survives
arch=cnn,120,sam_sharpness,-0.3567055702558675,-0.4102435075628861,-0.05353793730701856,survives
arch=cnn,120,asam_sharpness,0.04198946443867439,-0.13615408062867487,-0.17814354506734925,weak-or-mixed
arch=cnn,40,hessian_trace_hutchinson,-0.31538461538461543,-0.4384505611415294,-0.12306594575691399,survives
arch=cnn,40,hessian_top_eig_power,-0.21613508442776738,-0.14447328458038283,0.07166179984738455,weak-or-mixed
arch=cnn,120,weight_l2,0.7722302283230863,0.18055372809667916,-0.5916765002264072,weak-or-mixed
arch=cnn,120,weight_l1,0.7651409661603401,0.2340828603264957,-0.5310581058338444,survives
arch=cnn,120,weight_linf,0.7795935092461623,0.20988442093020898,-0.5697090883159533,survives
arch=cnn,120,weight_rms,0.7721068002377449,0.18069557741225684,-0.5914112228254881,weak-or-mixed
arch=cnn,120,distance_from_init_l2,0.8029252336559748,0.39789993759718956,-0.40502529605878523,survives
arch=cnn,120,relative_distance_from_init,0.8029252336559748,0.39789993759718956,-0.40502529605878523,survives
arch=cnn,120,update_to_weight_ratio,0.7854967584643021,0.39425596366188054,-0.3912407948024216,survives
arch=cnn,120,confidence_mean,0.6715779385523643,0.1544602191989383,-0.517117719353426,weak-or-mixed
arch=cnn,120,entropy_mean,-0.6651989568972333,-0.1847933351719171,0.4804056217253162,weak-or-mixed
arch=cnn,120,margin_mean,0.6764151304116989,0.14281269002303532,-0.5336024403886636,weak-or-mixed
arch=cnn,120,brier,-0.8375668890678353,-0.32840139908579685,0.5091654899820384,survives
arch=cnn,120,ece,-0.6059650597425105,-0.38685042733379515,0.21911463240871532,survives
arch=cnn,120,logit_norm_mean,0.7744542099268407,0.28991624482878137,-0.4845379650980593,survives
arch=cnn,120,metric_batch_acc,0.7577902849340851,0.1427849605606015,-0.6150053243734835,weak-or-mixed
arch=cnn,120,metric_batch_loss,-0.8331081996583697,-0.2991028005890635,0.5340053990693061,survives
arch=cnn,120,feature_erank,0.6048816398860049,0.1357799311286823,-0.46910170875732254,weak-or-mixed
arch=cnn,120,feature_erank_norm,0.6048816398860049,0.1357799311286823,-0.46910170875732254,weak-or-mixed
arch=cnn,120,feature_norm_mean,0.5513009719825359,0.16157236052879093,-0.389728611453745,weak-or-mixed
arch=cnn,120,feature_cosine_mean,0.3508405185326686,0.11722723220191274,-0.2336132863307559,weak-or-mixed
arch=cnn,120,train_loss,-0.9736298385468775,-0.7220324324887584,0.2515974060581191,survives
arch=cnn,120,train_acc,0.9700953245583185,0.8451143518477637,-0.12498097271055475,survives
arch=cnn,120,random_metric,-0.06641269367762069,0.08411446789835307,0.15052716157597376,weak-or-mixed
arch=resnet,120,fim_norm,-0.5116285530620792,-0.30902910247625615,0.20259945058582307,survives
arch=resnet,120,fim_erank,-0.5116285530620792,-0.30902910247625615,0.20259945058582307,survives
arch=resnet,120,fisher_trace,-0.6188421625138238,-0.3772749304118777,0.24156723210194614,survives
arch=resnet,120,fisher_spectral,-0.5517776624541787,-0.3111525877569005,0.24062507469727817,survives
arch=resnet,120,fisher_stable_rank,-0.44663019381616,-0.25663498545078,0.18999520836537998,survives
arch=resnet,120,fisher_entropy,-0.5116285530620792,-0.30902910247625615,0.20259945058582307,survives
arch=resnet,120,fisher_condition,0.528827873146759,0.19649459740780767,-0.3323332757389514,weak-or-mixed
arch=resnet,120,grad_noise_scale,0.1152073172722439,0.06248221343265566,-0.052725103839588235,weak-or-mixed
arch=resnet,120,grad_norm,-0.6104143914971636,-0.3921826588929708,0.21823173260419276,survives
arch=resnet,120,grad_l1,-0.6183907367898165,-0.4183020855373111,0.2000886512525054,survives
arch=resnet,120,grad_linf,-0.5065968924921819,-0.2093670412955203,0.29722985119666157,survives
arch=resnet,120,grad_mean_abs,-0.6183907367898165,-0.4183020855373111,0.2000886512525054,survives
arch=resnet,120,per_sample_grad_norm_mean,-0.6694261511416315,-0.4385264192940707,0.2308997318475608,survives
arch=resnet,120,per_sample_grad_norm_std,-0.5489857679764717,-0.3524122108002117,0.19657355717626002,survives
arch=resnet,120,sam_sharpness,-0.6835905013587543,-0.4427143963137623,0.24087610504499202,survives
arch=resnet,120,asam_sharpness,-0.4113877347934634,-0.3513830942502205,0.06000464054324289,survives
arch=resnet,40,hessian_trace_hutchinson,-0.6434635777987391,-0.3502627554878221,0.293200822310917,survives
arch=resnet,40,hessian_top_eig_power,-0.6247947846828404,-0.41168773074184545,0.213107053940995,survives
arch=resnet,120,weight_l2,0.6557340616819318,0.43831002675042513,-0.2174240349315067,survives
arch=resnet,120,weight_l1,0.7408868432519944,0.5511721609796193,-0.1897146822723751,survives
arch=resnet,120,weight_linf,0.6268532328621695,0.3275633682304921,-0.29928986463167745,survives
arch=resnet,120,weight_rms,0.6557340616819318,0.43831002675042513,-0.2174240349315067,survives
arch=resnet,120,distance_from_init_l2,0.796328867171235,0.4380235660223757,-0.3583053011488593,survives
arch=resnet,120,relative_distance_from_init,0.796328867171235,0.4380235660223757,-0.3583053011488593,survives
arch=resnet,120,update_to_weight_ratio,0.7767786608161477,0.25785925105295243,-0.5189194097631953,survives
arch=resnet,120,confidence_mean,0.48503610541247727,0.37552519374187454,-0.10951091167060273,survives
arch=resnet,120,entropy_mean,-0.5129481051784084,-0.41754848615844165,0.09539961901996674,survives
arch=resnet,120,margin_mean,0.4810948115913362,0.3759182190136714,-0.10517659257766482,survives
arch=resnet,120,brier,-0.45387036792812396,-0.3444834218452721,0.10938694608285188,survives
arch=resnet,120,ece,-0.46256899437918864,-0.3803745916550838,0.08219440272410483,survives
arch=resnet,120,logit_norm_mean,0.6956539857064583,0.5413916403077434,-0.15426234539871486,survives
