group,n,metric,raw_spearman,mbe_partial,delta_partial_minus_raw,classification
pooled,240,fim_norm,0.3086881867540317,-0.1996620936678478,-0.5083502804218795,weak-or-mixed
pooled,240,fim_erank,0.014143933304303169,-0.20301953356140376,-0.21716346686570692,hidden-after-control
pooled,240,fisher_trace,-0.8223703056841604,-0.16723269045295247,0.6551376152312078,weak-or-mixed
pooled,240,fisher_spectral,-0.7924409146714396,-0.11577369825060352,0.676667216420836,weak-or-mixed
pooled,240,fisher_stable_rank,0.2844420639981786,-0.11932043983666457,-0.4037625038348432,weak-or-mixed
pooled,240,fisher_entropy,0.014143933304303169,-0.20301953356140376,-0.21716346686570692,hidden-after-control
pooled,240,fisher_condition,0.18899449468681528,0.2283248249811411,0.03933033029432581,hidden-after-control
pooled,240,grad_noise_scale,-0.4767087565915561,0.07765858825895962,0.5543673448505158,washout
pooled,240,grad_norm,-0.8193949884471947,-0.17555548556468695,0.6438395028825078,weak-or-mixed
pooled,240,grad_l1,-0.7750234813523743,-0.15259296463273556,0.6224305167196388,weak-or-mixed
pooled,240,grad_linf,-0.756168086544459,-0.20820444001756436,0.5479636465268947,survives
pooled,240,grad_mean_abs,-0.8179136233516785,-0.19230816235504963,0.6256054609966288,weak-or-mixed
pooled,240,per_sample_grad_norm_mean,-0.8537090118053314,-0.2498184866801232,0.6038905251252082,survives
pooled,240,per_sample_grad_norm_std,-0.7805808791499101,-0.06422988907578224,0.716350990074128,washout
pooled,240,sam_sharpness,-0.7246062858850238,-0.06850277629331197,0.6561035095917118,washout
pooled,240,asam_sharpness,-0.7388326860419926,-0.1636128177851876,0.575219868256805,weak-or-mixed
pooled,120,hessian_trace_hutchinson,-0.5878136947521193,-0.0925335398794814,0.4952801548726379,washout
pooled,120,hessian_top_eig_power,-0.5010886210483056,-0.24016647561760748,0.26092214543069814,survives
pooled,240,weight_l2,0.7380683485286016,0.11758397180974058,-0.620484376718861,weak-or-mixed
pooled,240,weight_l1,0.6496638824709569,-0.06507734324060847,-0.7147412257115653,washout
pooled,240,weight_linf,0.825978013470252,0.14079345147341413,-0.6851845619968379,weak-or-mixed
pooled,240,weight_rms,0.6586384462213196,0.08212063883738377,-0.5765178073839359,washout
pooled,240,distance_from_init_l2,0.6848928538576161,-0.06492308647178165,-0.7498159403293978,washout
pooled,240,relative_distance_from_init,0.22904864502655226,0.16532677556508205,-0.06372186946147021,weak-or-mixed
pooled,240,update_to_weight_ratio,0.21134474790349025,0.07206009405425809,-0.13928465384923217,washout
pooled,240,confidence_mean,0.8329113055991052,0.31672177764062365,-0.5161895279584816,survives
pooled,240,entropy_mean,-0.8549811715167168,-0.35616776359431424,0.4988134079224026,survives
pooled,240,margin_mean,0.8441239424989953,0.3055606771700311,-0.5385632653289641,survives
pooled,240,brier,-0.7708775688436224,-0.31336197300831553,0.4575155958353068,survives
pooled,240,ece,-0.8468790202603437,-0.3531015214950202,0.49377749876532345,survives
pooled,240,logit_norm_mean,0.9072503988805125,0.3217085046853983,-0.5855418941951143,survives
pooled,240,metric_batch_acc,0.6190818823304901,0.2964037542635238,-0.32267812806696633,survives
pooled,240,metric_batch_loss,-0.801517476897468,-0.35277357525269143,0.44874390164477657,survives
pooled,240,feature_erank,-0.5483633368006612,0.024376696433409006,0.5727400332340702,washout
pooled,240,feature_erank_norm,-0.16580828800574998,0.06361801213407356,0.22942630013982354,weak-or-mixed
pooled,240,feature_norm_mean,-0.4862006913333797,0.13552908732398108,0.6217297786573608,weak-or-mixed
pooled,240,feature_cosine_mean,0.8164157648856292,0.26756980372108113,-0.548845961164548,survives
pooled,240,train_loss,-0.8507367328208325,-0.46706678037297283,0.3836699524478597,survives
pooled,240,train_acc,0.8272000351034394,0.39685945636204656,-0.43034057874139287,survives
pooled,240,val_loss,-0.9457181473966012,-0.6998396875914534,0.24587845980514778,survives
pooled,240,random_metric,-0.04728866349885336,-0.08317238189540513,-0.035883718396551766,weak-or-mixed
suite=image,160,fim_norm,-0.6723529364386978,-0.21299052191253467,0.4593624145261631,survives
suite=image,160,fim_erank,-0.6723529364386978,-0.21299052191253467,0.4593624145261631,survives
suite=image,160,fisher_trace,-0.4295904787097533,-0.11606932349818644,0.31352115521156687,weak-or-mixed
suite=image,160,fisher_spectral,-0.3235211609080548,-0.05978277567230836,0.26373838523574644,washout
suite=image,160,fisher_stable_rank,-0.6067369478882306,-0.18673562659400675,0.42000132129422385,weak-or-mixed
suite=image,160,fisher_entropy,-0.6723529364386978,-0.21299052191253467,0.4593624145261631,survives
suite=image,160,fisher_condition,0.6799719031392466,0.1338123628778126,-0.546159540261434,weak-or-mixed
suite=image,160,grad_noise_scale,-0.012604035664587876,0.08855534407869954,0.10115937974328741,weak-or-mixed
suite=image,160,grad_norm,-0.4228021126858458,-0.12719854891989804,0.29560356376594776,weak-or-mixed
suite=image,160,grad_l1,-0.2748878066508892,-0.11853207016824842,0.15635573648264078,weak-or-mixed
