suite,task,arch,run_id,seed,lr,wd,dropout,optimizer,epochs,batch_size,n_train,n_test,metric_n,device,val_loss_ep12,val_acc_ep12,val_loss_ep25,val_acc_ep25,train_loss,train_acc,val_loss,final_acc,confidence_mean,entropy_mean,margin_mean,brier,ece,logit_norm_mean,metric_batch_acc,metric_batch_loss,feature_erank,feature_erank_norm,feature_norm_mean,feature_cosine_mean,weight_l2,weight_l1,weight_linf,weight_rms,distance_from_init_l2,relative_distance_from_init,update_to_weight_ratio,grad_norm,grad_l1,grad_linf,grad_mean_abs,fisher_trace,fisher_spectral,fisher_stable_rank,fisher_entropy,fim_erank,fim_norm,fisher_condition,grad_noise_scale,per_sample_grad_norm_mean,per_sample_grad_norm_std,sam_sharpness,asam_sharpness,hessian_trace_hutchinson,hessian_top_eig_power,random_metric,elapsed_s,hessian_error
image,cifar10,cnn,10,8014832,0.0021895112605314617,2.800316373243535e-06,0.05,sgd,25,128,20000,5000,16,cuda,1.3037176874160767,0.5194,1.0797865482330322,0.6038,0.9949346110224724,0.63671875,1.0797865482330322,0.6038,0.6675132513046265,0.973982572555542,0.5074368119239807,0.4434286952018738,0.35843178629875183,7.728033542633057,0.75,0.9604467153549194,8.143645729730864,0.508977858108179,7.714818954467773,0.6830798387527466,25.845748901367188,6751.6025390625,1.130048394203186,0.04227186739444733,6.916871547698975,0.28233394026756287,0.267621248960495,30.786884307861328,10586.083984375,0.8256533145904541,0.028317606076598167,8932.6328125,2922.448974609375,3.0565573223374978,1.7797216176986694,5.928205285422209,0.37051283033888804,2668.946533203125,8.42427921295166,75.29823303222656,57.12101745605469,3.1525559425354004,1.6587146520614624,11376.05029296875,2469.562255859375,-0.9110130667686462,71.83739757537842,
image,cifar10,cnn,11,9216275,4.136930092205e-05,0.0013591124050063746,0.0,adamw,25,128,20000,5000,16,cuda,1.2558857572555542,0.565,1.0921288461685181,0.6152,1.0112318992614746,0.68359375,1.0921288461685181,0.6152,0.5712905526161194,1.2243587970733643,0.3995215594768524,0.39370107650756836,0.1787094622850418,7.183899402618408,0.75,0.8849723935127258,6.402965309182405,0.4001853318239003,8.7540864944458,0.6746601462364197,25.56812858581543,6574.80859375,1.105873465538025,0.04181782156229019,5.875799655914307,0.23974168300628662,0.22980953752994537,50.880001068115234,14084.4013671875,1.3238563537597656,0.03767554834485054,15808.24609375,9529.919921875,1.6588015663661257,1.360412836074829,3.897802005792553,0.24361262536203457,8010.94580078125,5.1064605712890625,99.02154541015625,77.47892761230469,4.690258026123047,2.242042064666748,7949.220703125,3476.704345703125,-0.2642052173614502,68.83918190002441,
image,cifar10,cnn,12,8799172,0.0004247699212558331,6.3094217965207e-06,0.05,adamw,25,128,20000,5000,16,cuda,1.0641617366790772,0.6364,0.831603437423706,0.7174,0.5324434228241444,0.828125,0.831603437423706,0.7174,0.7851606607437134,0.583192765712738,0.6575093269348145,0.2357313185930252,0.1174170970916748,14.745193481445312,0.8125,0.4487106502056122,6.8648460706463705,0.42905287941539816,10.05644416809082,0.6645675897598267,33.406368255615234,10622.9375,1.4530824422836304,0.05463754013180733,20.048728942871094,0.8181067109107971,0.6001468896865845,13.015883445739746,3543.67578125,1.5905702114105225,0.009479275904595852,2796.033935546875,943.7412109375,2.9627125563048464,1.581324577331543,4.861391040541219,0.30383694003382616,300606.53125,15.50422477722168,34.978660583496094,39.655113220214844,1.0505985021591187,1.3325027227401733,1793.6849365234375,700.2901611328125,-0.5891029834747314,68.46988081932068,
image,cifar10,cnn,13,1902587,0.00014160342012321342,3.9487823930091575e-06,0.0,adamw,25,128,20000,5000,16,cuda,1.0908362564086913,0.6042,0.9312442125320435,0.672,0.7924856618046761,0.7255859375,0.9312442125320435,0.672,0.7165305614471436,0.7836361527442932,0.5657524466514587,0.32567286491394043,0.19077454507350922,11.206877708435059,0.75,0.6361287832260132,6.420355832861955,0.4012722395538722,10.126605987548828,0.6440877318382263,27.45953369140625,7162.626953125,1.2392827272415161,0.04491129145026207,9.864897727966309,0.402607262134552,0.3592521846294403,21.383913040161133,5628.77392578125,1.141523003578186,0.015056880190968513,12054.05078125,5329.5048828125,2.261758089409762,1.7134530544281006,5.54808638165203,0.34675539885325185,169368.453125,25.360809326171875,84.61798095703125,69.9560546875,5.284266948699951,3.078826427459717,14875.3984375,6538.03857421875,0.4902082681655884,67.22858786582947,
image,cifar10,cnn,14,2370385,0.013021546883517723,0.00031737995660324037,0.1,sgd,25,128,20000,5000,16,cuda,1.1354088257789612,0.5838,0.9903710012435913,0.6602,0.749186560511589,0.724609375,0.9903710012435913,0.6602,0.7640283107757568,0.5905520915985107,0.5981470346450806,0.2985590100288391,0.2440442591905594,10.625083923339844,0.75,0.5220629572868347,8.285402446675613,0.5178376529172258,7.97410774230957,0.7400040030479431,28.285242080688477,7723.328125,1.2609659433364868,0.0462617464363575,16.96120834350586,0.6923340559005737,0.5996487140655518,16.702865600585938,6601.06787109375,0.4522390365600586,0.017657751217484474,2362.484130859375,978.1627197265625,2.4152261001316693,1.6224919557571411,5.0656981896654125,0.3166061368540883,40443.90625,7.4681196212768555,33.907527923583984,34.82475662231445,1.4547994136810303,1.6942784786224365,4178.982666015625,1598.324951171875,0.01002898346632719,69.49686288833618,
image,cifar10,cnn,15,7973071,0.018322939319875275,0.0002893384888229261,0.0,sgd,25,128,20000,5000,16,cuda,1.381285262107849,0.5612,1.597199397277832,0.5908,1.1703209728002548,0.6611328125,1.597199397277832,0.5908,0.7981173992156982,0.5580204725265503,0.6765018105506897,0.7152551412582397,0.34141093492507935,10.734506607055664,0.625,2.165731191635132,8.860479720209279,0.5537799825130799,7.994224548339844,0.7610207200050354,31.312204360961914,9031.033203125,1.3764212131500244,0.05121244117617607,20.95446014404297,0.8546351194381714,0.6692106127738953,48.03313446044922,18216.47265625,1.6742017269134521,0.04872877150774002,12217.9580078125,5085.6162109375,2.4024538032452507,1.6378443241119385,5.144068550578158,0.3215042844111349,9708011.0,4.295620918273926,81.0931625366211,75.11231994628906,3.206685781478882,5.227051734924316,3571.07861328125,1118.3634033203125,-0.41383954882621765,66.87236285209656,
image,cifar10,cnn,16,2749672,0.0006829945601907767,3.2819522799725324e-05,0.0,sgd,25,128,20000,5000,16,cuda,1.4017367816925048,0.5036,1.248678805923462,0.551,1.17178113758564,0.5732421875,1.248678805923462,0.551,0.48486995697021484,1.357944369316101,0.23278169333934784,0.6814342737197876,0.298440545797348,6.138171672821045,0.4375,1.5046322345733643,5.744363704941577,0.35902273155884856,8.01866340637207,0.7177987694740295,24.949819564819336,6620.77490234375,1.0493453741073608,0.04080652445554733,3.757844924926758,0.15335258841514587,0.1506161093711853,26.401264190673828,8428.490234375,0.9779860973358154,0.022546077147126198,10177.1826171875,3761.955078125,2.7052908410219287,1.9799994230270386,7.24273859761844,0.4526711623511525,200.02662658691406,13.600850105285645,92.30838775634766,40.698219299316406,2.9377200603485107,1.784289836883545,13403.6044921875,3703.6572265625,-1.0254141092300415,66.34955286979675,
image,cifar10,cnn,17,7538308,0.002527796512771142,9.885839781925182e-05,0.1,sgd,25,128,20000,5000,16,cuda,1.1755295475006104,0.5832,1.0496690992355346,0.6192,0.9779921770095825,0.650390625,1.0496690992355346,0.6192,0.7201062440872192,0.7458081245422363,0.5718295574188232,0.2399100661277771,0.217393696308136,8.639352798461914,0.9375,0.4818798899650574,7.632573017374534,0.47703581358590835,8.028945922851562,0.717293918132782,25.720897674560547,6699.908203125,1.1882870197296143,0.042067643254995346,7.273793697357178,0.2966999113559723,0.28279703855514526,10.785441398620605,3586.214111328125,0.5098254680633545,0.009593064896762371,2799.10400390625,963.4483642578125,2.9052973752906026,1.6095751523971558,5.0006872516952,0.31254295323095,26216.12109375,23.06264305114746,38.881561279296875,35.879364013671875,1.0538270473480225,0.7873789668083191,2217.658935546875,914.1224365234375,0.3981173634529114,66.58783149719238,
image,cifar10,cnn,18,7842720,3.2121548181916824e-05,5.437485702167861e-06,0.0,adamw,25,128,20000,5000,16,cuda,1.2878399599075316,0.559,1.127661964225769,0.6112,1.09816562384367,0.630859375,1.127661964225769,0.6112,0.5578982830047607,1.180233359336853,0.33960431814193726,0.6388171315193176,0.26270806789398193,6.97578239440918,0.4375,1.4010772705078125,5.83002406804087,0.36437650425255436,9.427244186401367,0.6049826741218567,25.36981201171875,6555.03955078125,1.0832066535949707,0.041493434458971024,5.278868675231934,0.21540601551532745,0.20807677507400513,35.606075286865234,8634.8701171875,2.474576473236084,0.023098139092326164,21876.478515625,10023.57421875,2.182502771786043,1.7326083183288574,5.6553852994003515,0.35346158121252197,12814.33984375,16.25556182861328,117.36051177978516,90.01656341552734,3.639925956726074,2.158583879470825,9663.82763671875,4835.49365234375,-1.1805036067962646,67.2870831489563,
image,cifar10,cnn,19,2917934,0.00046378298698157577,0.0016030205436718982,0.2,adamw,25,128,20000,5000,16,cuda,1.0881306634902954,0.6058,0.7878747211456298,0.7164,0.6205578222870827,0.8037109375,0.7878747211456298,0.7164,0.6545387506484985,1.0175403356552124,0.4735710918903351,0.2775142788887024,0.19882053136825562,12.108116149902344,0.75,0.5495344400405884,8.103841577580788,0.5064900985987992,8.907543182373047,0.6846957206726074,34.32358932495117,11359.18359375,1.452073335647583,0.05613766983151436,22.50724220275879,0.9182068109512329,0.6557368636131287,13.14639949798584,2252.722412109375,1.522342562675476,0.006025996524840593,2648.856201171875,1257.057861328125,2.1071871730496676,1.6931321620941162,5.436482410518011,0.3397801506573757,26223.76953125,14.326563835144043,38.990638732910156,33.59444046020508,1.0403167009353638,1.291050910949707,6483.6015625,1475.3829345703125,0.40382513403892517,67.55036687850952,
image,cifar10,cnn,20,7515782,0.001972765281740657,0.0025675509005454503,0.1,sgd,25,128,20000,5000,16,cuda,1.262245153427124,0.5476,1.1337938381195067,0.5884,1.0719369500875473,0.626953125,1.1337938381195067,0.5884,0.5537301898002625,1.2292686700820923,0.34513264894485474,0.5609322190284729,0.23915866017341614,6.471678733825684,0.5625,1.3812867403030396,6.927676176227866,0.4329797610142416,6.453277587890625,0.6762135624885559,21.343204498291016,5528.4150390625,0.9700410962104797,0.03490769490599632,7.28348970413208,0.2971658408641815,0.34125566482543945,24.91122817993164,8304.412109375,0.9121193289756775,0.022214168682694435,5713.23046875,2628.6162109375,2.173474562386711,1.7660852670669556,5.847916183038349,0.3654947614398968,566.1106567382812,8.206432342529297,63.018943786621094,41.73537826538086,2.040656089782715,1.291664958000183,3686.559814453125,1940.716064453125,1.1025238037109375,66.25516700744629,
image,cifar10,cnn,21,234397,0.0007398462748079059,1.7747555125137862e-06,0.2,sgd,25,128,20000,5000,16,cuda,1.543460300064087,0.4346,1.3879949499130249,0.4842,1.3582983314990997,0.4951171875,1.3879949499130249,0.4842,0.4433146119117737,1.5098283290863037,0.24226510524749756,0.6496540307998657,0.232832133769989,5.064985275268555,0.3125,1.3392560482025146,5.759629962758784,0.359976872672424,6.628103256225586,0.6226529479026794,24.914196014404297,6620.978515625,1.0425227880477905,0.040748268365859985,3.586230993270874,0.146229550242424,0.14394327998161316,10.505805015563965,3420.847900390625,0.7867194414138794,0.009150713682174683,2201.605712890625,576.3934326171875,3.8196231745631644,2.119173765182495,8.324256426006679,0.5202660266254174,2954.0146484375,18.947147369384766,42.496150970458984,19.89176368713379,0.8369457721710205,0.7742917537689209,2270.629150390625,846.5494995117188,-0.5750648975372314,65.99866151809692,
image,cifar10,cnn,22,3391726,0.0005076247329033219,6.111665435041384e-05,0.2,adamw,25,128,20000,5000,16,cuda,1.0188769737243653,0.6436,0.8383104885101318,0.7002,0.6266436353325844,0.779296875,0.8383104885101318,0.7002,0.6899032592773438,0.8989722728729248,0.5497391223907471,0.2895558476448059,0.24301765859127045,13.468225479125977,0.8125,0.5635696053504944,7.70573178349168,0.48160823646823,9.630117416381836,0.7207019925117493,35.34687042236328,11979.884765625,1.4694775342941284,0.05781129375100136,23.83478546142578,0.9723224639892578,0.6743110418319702,12.747149467468262,3009.68896484375,1.1410290002822876,0.008050870150327682,2005.0528564453125,713.1171264648438,2.8116739621512337,1.7668068408966064,5.852136986609512,0.3657585616630945,71219496.0,11.339567184448242,32.65850067138672,30.634550094604492,0.9883831143379211,1.3767950534820557,2008.2110595703125,1485.4906005859375,-0.553970456123352,66.77662134170532,
image,cifar10,cnn,23,1216104,0.0027449784265962843,0.0007274944913498342,0.1,sgd,25,128,20000,5000,16,cuda,1.2507378368377686,0.5554,1.0256754116058349,0.6414,0.8949676379561424,0.6923828125,1.0256754116058349,0.6414,0.5869649648666382,1.1065077781677246,0.3560236394405365,0.5226505398750305,0.2913568615913391,8.112082481384277,0.5,1.1103712320327759,6.905473854961987,0.4315921159351242,7.420255184173584,0.6551976799964905,24.245637893676758,6290.0419921875,1.0756372213363647,0.039654817432165146,7.510908126831055,0.30654412508010864,0.3097839057445526,21.75625991821289,7656.1015625,0.8201326131820679,0.020479949191212654,5521.8583984375,1596.2823486328125,3.4591990590930672,1.9416439533233643,6.970199864492026,0.43563749153075165,472.4733581542969,10.665862083435059,63.61515808105469,38.40532684326172,1.6463459730148315,1.2933679819107056,8590.51123046875,1003.3585205078125,-0.6872989535331726,67.12713837623596,
image,cifar10,cnn,24,5336666,0.0007387549731284446,6.769797815718201e-05,0.05,sgd,25,128,20000,5000,16,cuda,1.39018041267395,0.5088,1.2571697692871093,0.548,1.2496084570884705,0.5634765625,1.2571697692871093,0.548,0.4414216876029968,1.5091898441314697,0.23433208465576172,0.5115491151809692,0.2721552848815918,5.7553629875183105,0.6875,1.093811273574829,6.935241269856294,0.4334525793660184,7.020725250244141,0.7117440700531006,24.91721534729004,6616.875,1.0544395446777344,0.04075322672724724,3.7850170135498047,0.15445859730243683,0.1519036889076233,18.62491226196289,4877.63232421875,1.5163317918777466,0.013047588057816029,4229.71728515625,1399.8935546875,3.02145636073055,1.9612758159637451,7.108390000210932,0.44427437501318323,460.7647399902344,11.193347930908203,57.61627197265625,30.167573928833008,1.4806687831878662,1.7407238483428955,5029.550537109375,1109.1405029296875,-0.002877512713894248,66.33298373222351,
image,cifar10,cnn,25,3868267,0.005975693832119118,1.4571086171870863e-06,0.05,sgd,25,128,20000,5000,16,cuda,1.0365046352386476,0.629,1.0774088008880616,0.638,0.9130799621343613,0.6845703125,1.0774088008880616,0.638,0.8015397787094116,0.6430511474609375,0.7058086395263672,0.38314151763916016,0.29256129264831543,9.864402770996094,0.75,0.731266438961029,7.680328633010459,0.4800205395631537,8.648750305175781,0.7365429401397705,28.08868408203125,7394.1826171875,1.2840380668640137,0.045940250158309937,11.827848434448242,0.4827178716659546,0.42108944058418274,22.258277893066406,8669.3828125,0.6708500385284424,0.023190461099147797,6148.62890625,2343.72412109375,2.6234439671938032,1.626906156539917,5.088108557415709,0.3180067848384818,132825.828125,11.410672187805176,53.857666015625,56.991065979003906,2.1378116607666016,1.7033021450042725,4774.599365234375,1726.2911376953125,-0.8530681133270264,67.09610176086426,
image,cifar10,cnn,26,5834863,0.0006868975865861656,1.5526978575136795e-06,0.2,sgd,25,128,20000,5000,16,cuda,1.5994826343536377,0.41,1.4681934257507325,0.4466,1.4424632787704468,0.4619140625,1.4681934257507325,0.4466,0.41632136702537537,1.5796327590942383,0.18662895262241364,0.7855264544487,0.3319421112537384,4.7201104164123535,0.375,1.6260883808135986,6.4333166749783315,0.4020822921861457,6.373919486999512,0.667039155960083,24.871952056884766,6604.306640625,1.0488474369049072,0.04067917540669441,3.5260536670684814,0.14390505850315094,0.14176827669143677,17.390378952026367,5095.53173828125,1.6054729223251343,0.013630465604364872,2291.61474609375,748.1187744140625,3.063169679023993,1.9887604713439941,7.3064716836504155,0.45665448022815097,95.35757446289062,6.577458381652832,44.54530334472656,17.530845642089844,1.586559534072876,1.7043371200561523,1743.6956176757812,1306.483154296875,-0.9208148717880249,66.99560832977295,
image,cifar10,cnn,27,1860345,0.0027256105122080133,0.00039819911713665206,0.05,adamw,25,128,20000,5000,16,cuda,1.1686273281097412,0.6138,0.9230717454910279,0.7126,0.37133995443582535,0.8759765625,0.9230717454910279,0.7126,0.9269464015960693,0.21644365787506104,0.8683404922485352,0.03614193946123123,0.07305353879928589,25.733936309814453,1.0,0.08721336722373962,8.82711146905808,0.55169446681613,9.905248641967773,0.71894371509552,104.45374298095703,48665.73828125,2.0826287269592285,0.17083853483200073,99.91732025146484,4.075793266296387,0.956570029258728,2.6944987773895264,407.931396484375,0.22576618194580078,0.001091209938749671,116.81494140625,98.28489685058594,1.1885339980956842,0.6038046479225159,1.8290646447128673,0.11431654029455421,22014792.0,15.089491844177246,4.676239967346191,9.744112014770508,0.24748045206069946,1.5673470497131348,545.3989562988281,277.5280456542969,-1.4439539909362793,66.54871392250061,
image,cifar10,cnn,28,8416179,0.0010362586042904874,1.0026314337535905e-05,0.0,adamw,25,128,20000,5000,16,cuda,0.8993150243759155,0.6874,1.0847660696983337,0.666,0.5422619804739952,0.7978515625,1.0847660696983337,0.666,0.8033977746963501,0.5236065983772278,0.6624171733856201,0.437049925327301,0.21415778994560242,21.957748413085938,0.6875,0.7243621349334717,7.899815868276463,0.49373849176727896,11.454361915588379,0.7264684438705444,50.055824279785156,20191.8125,1.796113133430481,0.08186838775873184,40.78812789916992,1.6645207405090332,0.814852774143219,25.881677627563477,5134.0693359375,3.8607919216156006,0.01373355370014906,5684.10498046875,1748.4146728515625,3.2510050783309334,1.7124927043914795,5.542760961853614,0.3464225601158509,47502492.0,7.485499382019043,53.417396545410156,53.2042121887207,2.954819679260254,4.77565860748291,3460.4972534179688,1865.8009033203125,-2.4020111560821533,66.77556538581848,
image,cifar10,cnn,29,7502410,0.0015139129130767631,0.0014412795469653128,0.2,adamw,25,128,20000,5000,16,cuda,0.9573845197677612,0.6734,1.0136385738372802,0.6678,0.7158523425459862,0.7470703125,1.0136385738372802,0.6678,0.7773393392562866,0.6510235667228699,0.6533271074295044,0.41233789920806885,0.2844720780849457,19.167160034179688,0.75,0.8141017556190491,10.213681991432022,0.6383551244645014,9.349803924560547,0.7627066969871521,65.31584167480469,28689.203125,1.7624610662460327,0.10682673007249832,59.06275177001953,2.410733461380005,0.9042637944221497,10.218920707702637,1708.700439453125,0.7571485042572021,0.004570746328681707,1289.31103515625,558.0521850585938,2.3103771827734603,1.5900812149047852,4.904147520680482,0.3065092200425301,36716.546875,11.346614837646484,24.657703399658203,26.101898193359375,0.6401675343513489,1.8810384273529053,1423.9716186523438,274.8709716796875,-0.9866575598716736,66.9425208568573,
image,cifar10,cnn,30,8361474,0.005082451234151782,0.00015344054408328664,0.1,sgd,25,128,20000,5000,16,cuda,1.3044606311798095,0.5342,1.0578670924186706,0.6164,0.9303757026791573,0.65625,1.0578670924186706,0.6164,0.6399970054626465,0.9464154839515686,0.4919111728668213,0.6252007484436035,0.317080020904541,8.697325706481934,0.4375,1.194833755493164,6.305995108250734,0.39412469426567087,7.749344825744629,0.7514573335647583,26.635908126831055,6938.9365234375,1.2359710931777954,0.043564192950725555,10.432161331176758,0.4255080223083496,0.3916577994823456,31.99005699157715,11833.7626953125,1.3070975542068481,0.03165512531995773,6334.25244140625,2462.9599609375,2.571804877816682,1.7337530851364136,5.6618628931569015,0.35386643082230634,109756.3828125,5.189640522003174,63.439369201660156,48.05934524536133,2.4116857051849365,2.3562610149383545,7493.645263671875,1712.1708984375,-0.7949836254119873,66.99153089523315,
image,cifar10,cnn,31,8314266,0.002052371248811812,0.00011374411790780388,0.2,sgd,25,128,20000,5000,16,cuda,1.34965636510849,0.5084,1.2528584545135497,0.5374,1.1858840435743332,0.5625,1.2528584545135497,0.5374,0.5835977792739868,1.1842355728149414,0.39626622200012207,0.5312371850013733,0.3193354606628418,6.5315728187561035,0.625,1.103929877281189,7.421517352866549,0.4638448345541593,6.839765548706055,0.7061090469360352,25.335224151611328,6618.0224609375,1.0837947130203247,0.041436877101659775,6.223615646362305,0.2539016008377075,0.24565070867538452,11.71515941619873,4056.236328125,0.6210415959358215,0.01085036713629961,2008.1612548828125,570.4955444335938,3.5200296908130557,2.0430867671966553,7.714385554703155,0.48214909716894716,370.4285888671875,13.631953239440918,38.75558090209961,22.498144149780273,0.9752815961837769,0.853451132774353,3691.6727294921875,595.5032958984375,-0.39127254486083984,66.7672746181488,
image,cifar10,cnn,32,559450,0.020687846955194367,8.640723226761404e-05,0.0,sgd,25,128,20000,5000,16,cuda,1.3307262230873107,0.5738,1.08159132270813,0.6718,0.5712596327066422,0.798828125,1.08159132270813,0.6718,0.7875572443008423,0.574960470199585,0.6728273630142212,0.3793709874153137,0.1975705325603485,11.77602767944336,0.6875,0.8433592915534973,9.648050699579965,0.6030031687237478,8.344676971435547,0.776608943939209,35.38851547241211,10349.00390625,1.4755828380584717,0.05787953734397888,23.61701774597168,0.9639098644256592,0.6673638820648193,25.697017669677734,10366.1533203125,1.086322546005249,0.027729293331503868,4314.169921875,2240.89794921875,1.925196961057088,1.3658428192138672,3.919024673226873,0.24493904207667958,115712072.0,5.533289432525635,42.514156341552734,50.067115783691406,1.536055088043213,2.3543152809143066,2530.0323486328125,1791.7176513671875,-0.10161091387271881,66.27124118804932,
image,cifar10,cnn,33,3532404,0.0015373925842413988,1.3436977474670126e-05,0.1,sgd,25,128,20000,5000,16,cuda,1.2635418544769288,0.5422,1.201669034385681,0.5652,1.1479411274194717,0.58203125,1.201669034385681,0.5652,0.7479509711265564,0.7854835391044617,0.6317981481552124,0.41233888268470764,0.1294947862625122,7.758746147155762,0.6875,0.9936493039131165,6.344352672244331,0.3965220420152707,7.9521074295043945,0.6491854786872864,25.356487274169922,6653.296875,1.1459392309188843,0.04147163778543472,5.531887531280518,0.22576236724853516,0.2181645780801773,21.430835723876953,7149.14501953125,0.8349024653434753,0.019123848527669907,4671.171875,2464.17041015625,1.8956367042423032,1.4437484741210938,4.236546447042117,0.2647841529401323,189861.046875,9.170624732971191,46.165382385253906,50.3977165222168,1.4284350872039795,1.3440747261047363,3843.7203369140625,705.19677734375,0.21238315105438232,66.0232081413269,
image,cifar10,cnn,34,7802420,0.0012153761313726996,2.929015812961577e-06,0.0,sgd,25,128,20000,5000,16,cuda,1.2520443447113037,0.5564,1.1258032070159911,0.5944,1.04144337028265,0.615234375,1.1258032070159911,0.5944,0.5971274375915527,1.1013545989990234,0.3734208047389984,0.5680838823318481,0.2703641951084137,7.696788787841797,0.5625,1.2729034423828125,7.109487337710572,0.44434295860691075,8.366424560546875,0.6611172556877136,25.3260555267334,6677.611328125,1.1049981117248535,0.041421886533498764,5.120048999786377,0.20887775719165802,0.20216527581214905,30.56122398376465,10260.9052734375,0.9667847752571106,0.027447758242487907,15847.876953125,4726.10595703125,3.353263150934516,1.9556595087051392,7.068578887449578,0.44178618046559864,132694.34375,15.967960357666016,106.91484069824219,66.46122741699219,3.792909622192383,1.6064517498016357,9091.469482421875,3057.6748046875,-0.7690088748931885,65.78330135345459,
image,cifar10,cnn,35,2940904,0.002967857442067881,7.394470690865849e-05,0.1,sgd,25,128,20000,5000,16,cuda,1.3620988691329956,0.503,1.088835591983795,0.6024,1.028738595545292,0.6357421875,1.088835591983795,0.6024,0.6615281105041504,0.9649173021316528,0.4865468144416809,0.5855646133422852,0.2887532114982605,8.462560653686523,0.5625,1.1491388082504272,7.1113401050339915,0.44445875656462447,7.593878746032715,0.6920682787895203,25.98682975769043,6757.5087890625,1.135904312133789,0.04250263050198555,7.935109615325928,0.32389235496520996,0.305351197719574,27.8680362701416,9970.724609375,1.4689974784851074,0.026671528816223145,6698.31201171875,2973.36328125,2.2527728293270584,1.7486743927001953,5.746979687550993,0.35918623047193704,19318.0546875,7.62487268447876,64.98511505126953,49.751853942871094,2.47977876663208,2.3401379585266113,3528.911376953125,1287.269775390625,0.36962786316871643,66.73811459541321,
image,cifar10,cnn,36,7819273,0.008248671707432143,0.0002664685931237354,0.0,sgd,25,128,20000,5000,16,cuda,1.3408054752349854,0.5446,1.54997755279541,0.5906,1.243690013885498,0.650390625,1.54997755279541,0.5906,0.7191084623336792,0.7546224594116211,0.5635707974433899,0.5103514790534973,0.3398447632789612,12.35647964477539,0.625,1.1172478199005127,7.135596026421107,0.44597475165131917,8.918148040771484,0.7161687016487122,28.00305938720703,7577.6044921875,1.2908636331558228,0.04580024257302284,14.098567962646484,0.5749637484550476,0.5034652948379517,42.24188232421875,15587.6142578125,0.9792497158050537,0.04169661924242973,11341.4375,6037.021484375,1.8786478612597075,1.4873136281967163,4.425191800242683,0.27657448751516767,223749832704.0,5.3559651374816895,76.09320831298828,74.50677490234375,2.8776016235351562,3.092102289199829,14820.97509765625,3037.96484375,-0.018111422657966614,66.23675394058228,
image,cifar10,cnn,37,2897802,0.00025866442737539975,0.0024638090324588737,0.05,adamw,25,128,20000,5000,16,cuda,1.0012339696884156,0.654,0.8777772964477539,0.693,0.6719038859009743,0.771484375,0.8777772964477539,0.693,0.7689343690872192,0.7661653161048889,0.6695717573165894,0.38283467292785645,0.22650554776191711,11.114404678344727,0.75,0.8515743017196655,6.903872616030761,0.4314920385019226,9.189891815185547,0.6964424252510071,29.606584548950195,8373.7158203125,1.3403582572937012,0.04842280596494675,14.33767032623291,0.5851151347160339,0.4842730164527893,24.935497283935547,6963.9990234375,1.630557894706726,0.01862858608365059,6764.2587890625,2613.33154296875,2.588366105809248,1.5392357110977173,4.661026464981652,0.29131415406135325,6072.74853515625,9.878881454467773,57.09995651245117,59.19336700439453,2.337287425994873,1.8724879026412964,6447.4591064453125,1437.798095703125,-0.32919105887413025,67.4765727519989,
image,cifar10,cnn,38,9342297,0.001033482302108773,1.6584262577145243e-06,0.0,sgd,25,128,20000,5000,16,cuda,1.2517704902648925,0.5624,1.1104171623229981,0.6036,1.0907320976257324,0.591796875,1.1104171623229981,0.6036,0.5317394733428955,1.2144014835357666,0.2664336562156677,0.645456075668335,0.25993257761001587,7.633174896240234,0.4375,1.3494173288345337,6.63783966843028,0.4148649792768925,8.33436107635498,0.688616156578064,25.204439163208008,6658.9384765625,1.0672364234924316,0.0412229523062706,4.687138080596924,0.19121341407299042,0.18596477806568146,32.820804595947266,10733.9560546875,1.330247163772583,0.028713161125779152,11731.025390625,3520.31591796875,3.3323785887358346,1.9986886978149414,7.37937252027227,0.46121078251701686,205.7690887451172,9.890244483947754,99.50205993652344,42.78278350830078,3.019397735595703,2.0339126586914062,19165.0029296875,3653.593017578125,-0.5520943403244019,65.94549536705017,
image,cifar10,cnn,39,2713674,0.0044112224027916605,0.0016828558340979405,0.1,sgd,25,128,20000,5000,16,cuda,1.1747988651275634,0.5892,0.9664759313583374,0.6514,0.8480236753821373,0.7001953125,0.9664759313583374,0.6514,0.6362719535827637,1.04339599609375,0.4372807741165161,0.4136037826538086,0.25584256649017334,6.86050271987915,0.8125,0.9320311546325684,6.330710774085083,0.3956694233803177,6.2472028732299805,0.7155282497406006,21.027772903442383,5401.1484375,1.0386563539505005,0.03439180552959442,10.463065147399902,0.4273448884487152,0.4975831210613251,28.147554397583008,10262.3017578125,0.8276162147521973,0.027451492846012115,4293.88037109375,1895.713134765625,2.2650475392863796,1.8059685230255127,6.085862439326827,0.3803664024579267,1954.596435546875,4.419616222381592,56.31856918334961,33.49775695800781,2.4835145473480225,1.8556797504425049,12016.654296875,1926.786865234375,0.21234874427318573,65.98632097244263,
